global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
896.0136872041977	0.0630874983773992	0.0039800324515183	802840.5276572618	921.7579236777432	3.5214876037046	12.400874943045164	849637.6698627042	858.2552680153744	0.1700781597943432	0.0289265804390301	736602.1050761422	847.6568076418157	660.2206328698254	1.04301	15.019357	0.0780816390878844	0.052448874391562	-0.0823037704	-0.1206076865	-0.0456401123	-0.1231399875	0.0449934956	0.0424502262	0.1016266733	0.0053204582	0.1517817902	0.1053007267	0.0819718872	0.0050864737	0.0906692831	0.041912526	-0.0885426291	-0.1067118918	-0.0482460554	0.1395176859	-0.0406701406	-0.0444895043	-0.0083536605	-0.0823299153	-0.0260609224	-0.0315861448	-0.0251920088	0.0050346557	-0.0202056145	-0.0005741147	-0.1434524979	-0.0521210754	-0.0945565092	0.105096374	-0.0293104016	0.1469030228	0.0080878681	0.0365268056	-0.1633769619	-0.027609689	0.162125913	0.128223069	0.0858279392	0.0163192912	0.1454611405	0.1032056381	0.040347845	0.1728196054	-0.035384828	-0.0089288382	-0.0240894195	0.0052963718	-0.0930746617	0.0047685353	0.0316472615	-0.0544151796	0.0352636807	0.0519473735	-0.0014093894	-0.0229158564	-0.0005804605	0.0392662985	-0.0940286279	0.1332404758	-0.090431066	-0.0811914774	-0.0185878846	-0.008576991	-0.242226316	-0.1379888804	0.1453512917	-0.0244496463	0.0585331752	0.0927466311	-0.0328748365	-0.0143553652	0.1477579463	0.0178066293	0.0568992544	-0.0832632625	0.1430300514	-0.0176284286	0.0325044931	-0.0371538948	-0.0118773244	-0.2319155231	-0.0397632931	-0.0194611877	-0.1180186622	0.1954053904	0.010832447	-0.0712067171	0.0485785356	-0.0830338131	0.0118128082	-0.1269376627	-0.0350428114	0.0300313101445652	-0.0002014552184164	4.058420502720052e-08	0.000901879588999	0.0255805155667019	-0.0005805317057508	0.0006543627766582	3.3701706138193374e-07	0.0735512277124996	0.0088820262151471	7.889038968656198e-05	0.0054097830980159	-0.0028329459517934	-0.0005486057441299	8.025582765782613e-06	3.009682624923216e-07	-0.0004028923021122	0.0008179232719881	6.689984788598828e-07	1.6232220710126824e-07	0.0002769300576527	1.8235028532999876e-06	7.669025683152774e-08	3.3251626559931952e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
896.1198335284896	0.1061463242918989	0.0112670421606809	803030.756043128	920.4021095827402	-1.3558140950029838	1.83823186020876	847140.0433243585	858.005454817747	-0.249813197627418	0.0624066337088354	736173.3604970089	845.9493397227504	652.5626524339028	1.023899	14.744154	0.0578232299625063	0.0358172326679182	-0.0651309498	-0.0079109064	-0.0954555027	-0.1802394508	-0.0159770526	0.0638268989	0.1263752842	0.0486089845	0.1432391237	-0.0510959648	-0.0339735653	-0.1664827286	0.0624179084	0.0327987813	-0.1070682222	-0.0722623104	0.0547421014	0.0424245035	-0.1336256343	-0.1350153686	0.1396515587	0.0048965363	0.0458967831	-0.0094672629	0.0748321216	0.0154943551	-0.0767809299	-0.1033513336	-0.0489961575	0.0080957657	0.0208385763	0.0015130252	0.0108463369	0.0673890317	0.0905477169	-0.1001846313	-0.0157720592	-0.028990144	0.016167711	0.0563794185	-0.0015780972	0.0540606929	0.0906629999	0.1050159095	0.0176786122	0.0971178677	0.0888857315	-0.1581218336	-0.1254076858	0.0496451963	-0.0457795556	-0.0141446538	-0.0020210752	0.0511022974	0.1446566192	0.064486782	0.078484749	0.0348388215	0.0495260973	-0.0043991463	0.0590503478	0.0578882691	-0.0242629427	-0.0977254932	0.0338723678	0.0036381754	0.050380339	0.0107187252	0.1443042455	0.0287327088	0.112190257	0.0558451376	0.0894379363	0.0808628867	0.0842949312	0.0276106851	0.0223196465	-0.0209293335	0.1015747457	0.0521085401	0.0543922656	0.0015935063	-0.0374827779	0.0322917783	-0.0553482576	0.0346594209	0.1165347673	0.0647423095	-0.0599698095	-0.0522834454	-0.0031674844	0.0809846262	0.0084435077	-0.1279949812	-0.0251860523	0.0301094964338659	7.818628930070237e-05	6.113095834613126e-09	0.0009065817755009	0.0087799635732608	-0.016800551993441	7.708776034778655e-05	0.0002822585472843	0.0736395223826491	8.829467014950798e-05	7.795948776810416e-09	0.0054227792567446	-0.0033699173561493	-0.0005369714043559	1.1356342987276289e-05	2.883382890959476e-07	-0.0006819667026658	-0.0002790744005536	7.788252104435118e-08	4.650785835448637e-07	0.0002758519223699	-1.078135282799996e-06	7.609428307516933e-08	1.1623756880182277e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
896.9731680073196	0.8533344788299928	0.7281797327600554	804560.8641250872	920.11903235424	-0.2830772285002467	0.0801327172953809	846619.0337005028	857.8691442494154	-0.1363105683316234	0.0185805710388901	735939.4686552243	846.6895022475928	658.8009507765464	1.024974	14.759636	0.0351461715844332	0.0262922681536563	-0.0640331358	0.0496776101	-0.1615993055	-0.0237992981	-0.1376928671	0.018702826	0.0953386148	0.0276996311	-0.0512536942	-0.0758604171	0.0405757569	-0.1378031816	0.0287321212	-0.0037232863	-0.0965231129	-0.0806908161	0.0750635052	-0.0750650811	-0.0408396554	-0.001912728	0.0901000097	0.1070557774	0.072641442	0.0197089502	0.0275728307	0.132082975	0.0317275405	-0.0487120874	-0.1311629911	0.0973215615	0.0765861499	0.0923370382	-0.0125584283	0.0376064948	-0.0619220686	0.1086684363	0.0475713944	-0.0247892425	0.0802313307	0.011558693	-0.127349816	0.1258343496	-0.110086684	0.0935375716	0.0644709282	-0.0448885733	0.0989236625	-0.1312394465	-0.0047340921	0.0561167616	0.1302624229	0.0069001536	0.0395232236	-0.0023490645	0.0035006361	0.0904774645	-0.0515264924	0.1462958495	0.0045237041	0.0743960033	-0.0772442754	0.0466826335	-0.0163482946	0.0448697863	0.0411310529	0.0622091748	-0.0639382241	0.0002499972	0.1438540078	-0.0015194749	0.0370608944	-0.0395691525	0.0664893656	0.0899973289	-0.0902163985	0.0171982527	-0.0688788149	-0.0437968415	0.1424942628	-0.0184363201	-0.0327796863	-0.0870187346	0.0770301597	-0.0548074719	0.0018355253	0.0025439771	-0.0171216109	-0.0422338893	-0.0324397159	-0.0395342457	0.1163781269	0.0279088318	0.0050684204	-0.1287014744	-0.0151740128	0.030043974206805	-6.552222706089975e-05	4.2931622390201026e-09	0.0009026403861391	0.0175067832290096	0.0087268196557488	0.0003064874590275	7.615738130396362e-05	0.0736500150477326	1.0492665083489117e-05	1.1009602055427167e-10	0.0054243247165312	-0.0033328448290541	3.707252709520036e-05	1.1107854654552652e-05	1.3743722652243646e-09	-0.0011699601824781	-0.0004879934798122	2.381376363393176e-07	1.368806828584189e-06	0.0002740511885466	-1.8007338233000207e-06	7.51040539438041e-08	3.2426423023767097e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898.992283651276	2.019115643956411	4.076827983669513	808187.1260645363	923.86123475971	3.742202405470039	14.004078843505743	853519.581091736	858.6404571895645	0.7713129401490733	0.5949236516414078	737263.4347227043	846.828557305587	667.2860768449416	1.199372	17.270977	0.0356895083088699	0.022795816981507	0.0386378536	-0.1303407175	-0.0598254236	0.075180856	-0.1406173357	0.0347415651	0.0418735616	0.0449140102	-0.1651194471	0.1264421639	0.0244162804	-0.0585894977	0.0058140755	-0.0043032546	-0.0505806315	-0.1264683849	0.093955633	0.0634824732	0.0423303346	0.1752154203	-0.0744845634	-0.0175404677	0.0278838108	0.0664986374	0.1827917083	0.1205432544	-0.0485729923	-0.0031540372	-0.0767465037	-0.0834809393	0.0503040518	-0.0045050537	0.1133178457	-0.0360538069	0.0022366162	-0.0302278683	-0.0520651368	-0.1255174936	-0.0230597349	-0.095661769	-0.1372655132	-0.0072769747	-0.1092036282	0.0850510249	0.1182605794	-0.025579884	-0.1372716431	-0.0293665409	0.1077831277	0.0054526064	0.0359078138	-0.0090759142	0.0702066196	0.143037138	0.10408985	0.0753723117	-0.0374709545	-0.0049787579	0.1075575843	0.030574732	0.0026103612	0.0973290358	-0.0321481954	0.0039501343	0.0169325845	0.0311368355	0.0966419534	0.0157406055	0.1421803442	0.0339185552	-0.0803553226	-0.0137563503	-0.171492744	0.004140407	-0.0812868523	-0.0116521783	-0.0337746293	-0.0753799055	0.0993726296	-0.0668324082	0.0104517763	-0.0102143592	0.0075971018	0.0970213762	-0.0389104907	0.091080693	0.0830876356	-0.0338534588	0.072058444	-0.0425698871	0.0105280219	-0.0479130773	0.0016898595	-0.1290552057	-0.0050684204	0.0298562624873284	-0.0001877117194765	3.5235689628861753e-08	0.0008913964097122	0.0228255253910703	0.0053187421620606	0.0005210046093783	2.8289018186482125e-05	0.0547833446363199	-0.0188666704114126	0.0003559512524128	0.0030012148495418	-0.0033128708231125	1.9974005941599936e-05	1.0975113090630093e-05	3.989609133550696e-10	-0.0009644576361917	0.0002055025462864	4.223129653019397e-08	9.301785320084816e-07	0.000274902316637	8.511280904000039e-07	7.557128369238939e-08	7.244190262679572e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
899.3636489541998	0.3713653029237775	0.137912188215669	808854.9730602131	925.006181073476	1.1449463137660132	1.310902061406382	855636.4350241362	858.5130457934745	-0.1274113960899967	0.016233663853602	737044.6497975884	847.0660195601614	668.7061696533763	1.084217	15.612741	0.0532346499926201	0.0251306180387261	0.0880642841	-0.0997735496	-0.0414733051	-0.1201952064	-0.0683916954	0.0967891426	-0.0129673116	0.1158157877	0.0288146303	0.194727348	0.0813191874	-0.0963341348	-0.0825770029	0.0723391828	-0.0431012168	-0.1417685999	-0.002803481	0.1254134891	-0.0419611193	0.1119410584	0.0355025552	-0.0309076294	0.0717661777	-0.0981407113	0.0094257462	0.1423624387	-0.073566322	0.0557218615	0.043109864	0.0120711725	-0.0316335922	0.0157647094	-0.0413187586	-0.0137286626	0.0688176672	0.011580753	0.1348085727	0.0841419751	0.1597218717	0.0084075238	0.1275816833	-0.0614576727	-0.0782274228	0.0565519471	0.0679247409	0.1818425909	-0.0780814716	-0.0362327632	0.0619806908	0.0492881245	0.0267134468	0.0677779053	0.0367809156	-0.0072024586	0.1059450785	0.161385506	-0.0369900519	-0.0487765138	-0.0958266699	-0.0625455859	0.0258619321	0.0082944867	0.0008249515	-0.0986830171	-0.0692263191	0.0657807894	0.0223495418	-0.0298849183	0.14019754	0.0465468913	-0.0376839426	0.0235026071	-0.1158662872	0.1064535496	0.0985456556	-0.0597799503	0.0807991385	-0.0841751905	0.0952825939	0.0145400947	0.0279298224	-0.0030802195	-0.0076294286	0.008220533	-0.0690481946	-0.0857816409	-0.0019830535	-0.1122750285	0.0197996955	0.0810963965	-0.0614240082	0.0523767677	-0.0016898595	-0.1290552057	0.0050684204	0.0300042591490949	0.0001479966617665	2.190301189402785e-08	0.000900255567086	0.0296373735863539	0.0068118481952836	0.0008783739130971	4.6401275835588445e-05	0.0386164604405649	-0.0161668841957549	0.0002613681445989	0.0014912310169577	-0.0036568463732661	-0.0003439755501536	1.3372525397669429e-05	1.1831917910347181e-07	-0.0012210074503136	-0.0002565498141219	6.58178071259815e-08	1.4908591937213183e-06	0.0002732692621162	-1.6330545208000005e-06	7.46760896175324e-08	2.666867067905319e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
899.6864803298703	0.3228313756704892	0.1042200971173005	809435.7628883501	923.4438897328204	-1.5622913406556336	2.440754233087577	852748.6174848813	858.8600740047646	0.3470282112900804	0.1204285794311927	737640.6267194697	847.1842346726802	671.6310159630732	1.109641	15.978846	0.0299169733765846	0.0158838422756128	0.0766975747	0.0634247599	-0.1418063053	-0.0873823339	0.0106219806	0.0321679019	0.041771572	0.1190823268	-0.0485937955	-0.0323466577	-0.0227189858	-0.1305157818	-0.0355747523	0.0693005957	-0.0163148021	-0.0869143537	-0.0336475464	0.0250423747	-0.1205912117	-0.0645894369	0.1661203038	-0.0038129307	0.1074748758	0.0782871967	0.1072943012	0.0630038978	-0.122781952	-0.0763980178	0.040209859	0.1036638004	-0.0542361853	-0.0070956918	-0.0973042288	-0.059955801	0.1127265366	-0.0174597517	-0.0105683334	-0.0743786991	0.086396981	0.098218432	0.0590714535	-0.0189871473	-0.130999535	0.0298694651	0.0902023564	0.0826441091	0.1164048309	-0.0692568727	-0.0590030544	0.0814677348	0.0099138183	-0.0202743521	0.1396436338	0.1326014584	0.1391130968	-0.0083330417	0.0724526459	0.1031677523	-0.0224348567	-0.0972619652	-0.0816604416	-0.0522207484	0.0967116203	-0.0710971162	-0.0119680629	-0.0357170829	-0.0601305265	-0.0530821628	0.1245006391	0.060936861	0.0306240358	0.019434559	0.0262751946	0.1870628739	0.0063502391	0.0401930692	0.1587368941	-0.0368942674	0.1217048896	0.009403438	0.0407760554	0.0266972578	-0.0165969891	0.0626292528	-0.0172366095	0.1209864766	-0.0723445137	-0.0739594368	0.0785067775	0.1357554254	0.0175672476	0.0739015612	-0.0050684204	-0.1287014744	0.0151740128	0.0400452443315515	0.0100409851824566	0.0001008213834343	0.0016036215935736	0.0227976471219335	-0.0068397264644204	0.0005197327142962	4.6781858108092814e-05	0.0385227907294023	-9.366971116260558e-05	8.774014789285957e-09	0.0014840054055813	-0.0035678640584947	8.898231477139995e-05	1.2729653939898273e-05	7.917852342076502e-09	-0.0010519928251515	0.0001690146251621	2.856594351868521e-08	1.1066889041702345e-06	0.0002741241625536	8.549004374000459e-07	7.514405649571254e-08	7.308547578667898e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
899.432936844641	-0.2535434852293292	0.0642842989022351	808979.6078809758	922.7099669582872	-0.7339227745331982	0.5386426389785077	851393.6831241634	858.1898945788023	-0.6701794259622602	0.4491404629831046	736489.8951571758	846.6603445755808	675.0068371204061	1.05478	15.188843	0.0466236640105393	0.0247251712579266	0.0912701131	-0.0032810803	-0.1892764223	0.0430949989	-0.0745443274	-0.0435674289	0.0609129052	0.1054392225	-0.0505895208	-0.0174475296	-0.1546514189	-0.1407444385	-0.0432855391	-0.1307117824	-0.0853146131	-0.0968043838	0.081890088	-0.0799921344	0.0743356812	-0.0868906473	0.0448145049	0.1539427313	0.1608708337	-0.076692691	-0.1001490585	0.1221810965	-0.0228255325	-0.0198561696	0.0369994462	0.1252994103	-0.1362315435	-0.0978772642	-0.0007570616	-0.0684735678	-0.0737884583	-0.0605687449	-0.0397203766	0.0370747731	0.0524900713	0.0412586998	0.1281166298	-0.0355053432	-0.0380894704	0.1075788566	0.0997023144	-0.0783438804	0.0096234635	-0.0780025766	-0.1101518678	0.0334551259	0.2229282935	0.0427843115	-0.0112955637	-0.0491293722	0.1151466345	0.1173308119	-0.0273383993	-0.036165056	-0.0473337289	-0.1196290422	-0.0122131431	-0.1569472471	-0.0215538053	0.0722079212	-0.0392179885	-0.0845882218	-0.1021108362	-0.0717377265	0.1443780807	0.0756325652	0.0505335133	0.0684104661	0.0002978218	0.1415474941	-0.2271232227	0.0108238321	0.0197016744	-0.0157685155	0.0535193478	-0.0097289777	0.1107809411	-0.1115727796	0.0281045898	-0.016004598	-0.1030451139	-0.1633790237	-0.0310878573	-0.0900708478	0.1266085293	0.0314727296	-0.1306068044	0.0554601661	-0.0084435077	-0.1279949812	0.0251860523	0.0421395138710494	0.0020942695394979	4.385964904068748e-06	0.0017757386292883	0.0046467677746591	-0.0181508793472744	2.1592450751610288e-05	0.0003294544210793	0.0212524314491702	-0.017270359280232	0.0002982653096682	0.0004516658425016	-0.0036808968845772	-0.0001130328260825	1.3549001874890138e-05	1.27764197721967e-08	-0.0010409017987251	1.109102642639988e-05	1.2301086719110047e-10	1.0834765545891486e-06	0.0002160848981918	-5.803926436180002e-05	4.6692683226560576e-08	3.3685562076589094e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0174040411799	0.5844671965389807	0.3416019038301355	810031.3275770245	922.7189893952336	0.0090224369464522	8.1404368452706e-05	851410.3333905613	858.6542261264103	0.4643315476080261	0.2156037861040645	737287.0800447445	847.4623233192846	678.2341782561136	1.127111	16.230417	0.0347189680439288	0.0203341560870371	0.1597595757	-0.1248553176	-0.076364882	0.0270319939	-0.0572719639	0.0170855506	-0.0216145576	0.1039438076	-0.0521998261	0.1394307906	-0.0123913669	-0.0448906294	-0.0529938977	-0.1469445796	-0.0106955683	-0.0335819763	0.0546743359	0.1542695542	-0.0177033611	0.0070985436	-0.0331186703	-0.0294677727	0.2247036596	0.0671032375	0.0397552083	0.0087940385	-0.0892817154	0.1603640312	0.1472834463	0.0116042025	0.0813550235	0.1482464652	-0.0872905556	-0.0950757372	0.0034260822	0.1296642942	0.037361336	0.1258653621	-0.124167656	0.0706392648	-0.0108422933	0.0036246978	-0.0813196767	0.0387642699	0.0161647395	0.0544175691	-0.1356808185	-0.0656827313	-0.0495480762	-0.0515342414	0.1293338677	0.1325939169	0.1880736533	0.0794775228	0.0856974984	-0.1568652062	-0.0216700966	-0.0783892822	-0.1155960454	-0.0597217069	-0.0781999477	0.0626315496	0.0934818301	0.0287162072	-0.0039286149	0.0586198974	0.0525966077	0.0858554151	0.1158325968	0.0689826057	-0.0307864781	0.0488863863	-0.1718532191	0.1044102188	-0.06658575	-0.0448319404	-0.0394750029	-0.0323041041	0.0548968288	0.0378002403	0.0029418973	-0.022309357	0.0675838087	0.0795080514	0.067257051	0.083435519	-0.093532814	0.1001362259	0.2302500509	0.1248498439	-0.053066927	0.0271982034	-0.0118128082	-0.1269376627	0.0350428114	0.0376389501562641	-0.0045005637147852	2.025507375084205e-05	0.0014166905688657	0.0078777921760746	0.0032310244014155	6.20596095694222e-05	1.0439518682542391e-05	0.0215628137680283	0.0003103823188581	9.633718385973193e-08	0.0004649549375946	-0.0040008610576709	-0.0003199641730936	1.600688920278751e-05	1.023770720635351e-07	-0.0012210038351061	-0.0001801020363809	3.2436743508583015e-08	1.490850365343804e-06	0.0002495586408945	3.34737427027e-05	6.227951524511e-08	1.120491450526561e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
899.9300099919785	-0.0873940492014071	0.0076377198358179	809874.0228841626	923.4055167393512	0.6865273441176214	0.4713197942211949	852677.7483446683	858.5519071384167	-0.1023189879936126	0.010469175304037	737111.3772510125	847.2656356945372	672.2566404710122	1.115785	16.067326	0.0240718867116937	0.0140334811464765	0.1402326988	-0.0264856698	-0.1346302756	-0.156538033	-0.0466171973	0.0554216497	0.0504329869	0.1341302869	-0.0763271573	-0.0050201833	0.1062783814	-0.1007513752	0.0093820446	-0.0135589205	-0.0295289895	-0.0971293061	0.0295804477	0.0208696039	-0.0521993175	0.0614078242	0.0898805234	0.0672324278	0.0420127903	-0.1254834284	0.2267744321	0.0210626405	-0.0982223159	0.0672758317	0.0288495862	0.170832682	-0.00637414	-0.1258372931	0.0983711373	-0.1682837277	-0.1015329078	-0.1052183023	-0.1679010751	0.0426389916	0.019353726	0.0746209883	-0.0923197883	0.0545212494	0.055566266	0.0413138141	0.0640606693	0.0832891232	0.018227637	-0.1215872241	0.0369735371	0.0837788386	0.0474687059	0.039084994	0.0040685665	0.1982971068	0.1375785223	0.0488988057	0.0237727416	-0.0579062207	-0.1535686862	0.085925095	0.0947185949	-0.1936692029	0.0845076707	0.1541151854	0.142509545	-0.1169190124	0.0123985385	-0.11706338	0.1357082072	0.0738344135	-0.0205058765	-0.0188352265	-0.0522037628	0.1993600661	0.0770104039	-0.0543182399	-0.0174437877	-0.0717469699	0.1132766614	0.0695249106	0.0235478539	-0.0168243725	-0.0150701293	0.0720297116	-0.1481983337	-0.019266225	0.0530705776	-0.1424483263	0.0897719623	0.0806795645	-0.0689173927	-0.0637039358	-0.0151740128	-0.1255324169	0.0446835199	0.0318692469006549	-0.0057697032556092	3.328947565778742e-05	0.0010156488980149	0.0192170318385933	0.0113392396625187	0.0003692943126855	0.000128578356124	0.0214245348898174	-0.0001382788782109	1.9121048159265453e-08	0.000459010695245	-0.0038968792849974	0.0001039817726734	1.5185668161841848e-05	1.0812209048323388e-08	-0.0012209284363107	7.539879539990303e-08	5.684978347756437e-15	1.4906662465920912e-06	0.0002171225140563	-3.243612683819999e-05	4.714218611012819e-08	1.0521023242637975e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.6568055271576	2.726795535179121	7.435413890672792	814789.3085644929	921.463394808482	-1.9421219308692343	3.771837594363243	849094.7879719724	859.917244301839	1.3653371634222822	1.864145569822004	739457.6670476686	849.0123830962599	679.4100710877585	1.340927	19.309362	0.1432161539836497	0.0848421119088066	0.2020170153	0.0584644628	-0.1050445748	0.1267721971	-0.0904407492	-0.0411371463	-0.0357698788	0.1199919293	-0.1951923001	0.0303789784	0.0373650521	0.0296938507	0.1156232754	-0.0566246766	0.1162278276	-0.0789904193	-0.1217191829	-0.080609225	-0.0028148999	0.163015569	-0.0469867106	-0.1037453033	0.1906793354	-0.0176567282	0.0681244196	0.2658349382	-0.0379199867	-0.0329105091	-0.0205346413	-0.0270529827	-0.117968219	0.0554904207	0.1844587269	-0.006628619	0.1271338977	-0.02832358	0.018844697	0.0129977591	0.0094972151	-0.0077050504	0.069263855	-0.0640262988	-0.0171493775	-0.0943277315	0.1463888773	0.0142587422	0.0145820502	0.1054148172	0.1161040629	-0.0143984096	0.0756955548	0.1162323304	0.1736655453	-0.0550638181	0.2501729691	0.1646152072	-0.1334022405	0.0469494111	-0.0958760981	-0.122729647	0.0863158968	0.145579445	-0.1055099465	-0.0324105503	-0.0925228821	-0.0944808368	0.0623902511	-0.0545768944	0.0282563199	0.0508539458	-0.1752131184	-0.132287803	-0.1816472666	0.170079705	-0.1378328934	0.0927907502	0.080481791	-0.0486934586	-0.0220652202	0.0894984375	0.094385878	-0.0577352909	-0.0189338591	0.0587436313	0.1220074543	-0.0407690032	0.0273187827	0.1091069047	0.0794854615	-0.1027526684	-0.0321766762	-0.0521645191	-0.0185248178	-0.1237830955	0.0540487397	0.0510763780148408	0.0192071311141859	0.0003689138856375	0.0026087963911149	0.0529339332424712	0.0337169014038779	0.0028020012885183	0.0011368294402788	0.0851217133503183	0.0636971784605009	0.0040573305438289	0.0072457060836937	-0.0043518392638558	-0.0004549599788583	1.893850497843699e-05	2.0698858236283558e-07	-0.0012211455612167	-2.171249059998784e-07	4.714322480545602e-14	1.4911964816792491e-06	0.0002938442703936	7.67217563373e-05	8.634445524314711e-08	5.886227895480032e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
