global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
868.9642442728757	-2.518140291749773	755098.85782473	6.341030528933635	1022.0354494367328	-4.877525778377617	1044556.4599053444	23.79025771873818	805.1812175893889	-1.3428056729550235	648316.7931587308	1.8031270753201936	823.26132288198	727.8233621120453	1.12125	17.720839	0.0999636469605151	0.0565894908617402	0.088133767	0.0219003444	0.0061623685	-0.0876246059	-0.0939044474	-0.071509891	-0.0230504979	0.059938831	0.1104769921	-0.0136472753	-0.0825373132	-0.03217032	-0.0936617709	0.0748535853	0.1595631865	0.0999084066	-0.0904234987	-0.0742411026	0.0182996712	0.0773013162	-0.0119559102	-0.0111060014	-0.022311931	0.0563513994	-0.0641923521	-0.0332667616	0.0168878068	-0.1566952986	-0.0264614871	0.07116877	-0.0118701432	0.1147725257	0.0104590937	-0.1307946706	-0.0950978249	-0.0831665723	-0.0305639769	0.1228657499	0.0137155559	-0.0227152451	-0.1828348445	0.0210816188	-0.1059081207	0.0110561975	0.1009623147	0.0520444023	-0.0262103485	-0.0645122394	-0.0175798065	0.0847153943	-0.0304500473	-0.02967561	0.0058452679	-0.0637238792	-0.0648348332	-0.0575446214	-0.1693287894	0.0601360806	-0.0418743711	-0.0660608007	0.1434529301	-0.0180787434	-0.0012139288	0.0140934538	0.0430294182	0.0565676491	0.0246518839	0.1449793138	0.0740191489	0.0452763413	-0.0540819485	0.0316352489	-0.0093690842	-0.1936631685	0.049499778	0.0400737265	-0.0507003343	-0.0463520255	0.0788410375	-0.0118128082	-0.1269376627	0.0350428114	-0.0365935059055715	-2.137130695700068e-05	4.567327610503456e-10	0.001339084674461	0.0373472054435524	0.0177987738101279	0.000316796349144	0.0013948137544429	-0.0344430371213633	0.0471332081950351	0.0011863228061436	0.0022215393147565	0.0012099671041944	-0.0001270569131956	1.464020393232582e-06	1.6143459190794246e-08	0.0004021100477293	0.0001857475333884	3.4502146159874776e-08	1.6169249048485994e-07	0.0001817563175248	0.0003874014263839	3.303535896017592e-08	1.5007986516428028e-07	0.0	0.0	0.0
868.1518603630044	-0.8123839098713006	753687.6526517455	0.6599676170177815	1015.7924186642432	-6.243030772489647	1031834.2378157532	38.97543322625268	803.3246371372383	-1.856580452150638	645330.4726316755	3.446890975307867	821.6269027059586	715.3002683677172	1.201378	18.987221	0.1178152503755863	0.0701807307045372	0.1123098525	0.1589046272	0.0536413751	-0.0238378968	0.004527371	-0.1434934889	-0.0775842447	-0.0602922362	-0.2021096311	0.1059135163	-0.1325726666	0.0805898583	-0.0155363627	0.027779066	-0.082594314	-0.0434027716	-0.0264086021	0.0700785249	-0.0742001419	-0.0677373618	0.1774935404	0.0491802842	0.0706175814	0.0594783468	-0.014531754	0.0109917768	0.0030469486	0.1880644834	0.031386178	-0.0537037227	0.0209386524	0.0647829497	-0.0174617173	0.0841443392	-0.0986910344	0.0335879123	-0.1624468947	0.0982787987	0.0063501192	0.1015418614	0.1174125316	-0.0361472417	0.0265821976	0.069093956	-0.1125382274	0.0565817889	-0.0549622442	0.0668290874	-0.0641544619	0.0850892749	0.0237318823	0.2069370376	0.0828162719	-0.003021723	-0.0179898745	-0.0021606886	-0.0054375786	-0.1249707979	0.223301451	-0.0475093337	0.0255175912	0.004874164	0.0037993622	0.0431252666	0.0215141176	-0.0533500948	0.0050659618	-0.0348149981	-0.0241006509	-0.14146182	-0.0405259107	0.0114640646	0.0051607988	-0.1764597712	0.0714468696	-0.0635587097	-0.0926485024	-0.0695541187	-0.0115753116	-0.0151740128	-0.1255324169	0.0446835199	-0.0375280087067579	-0.0009345028011863	8.732954854252259e-07	0.0014083514374944	0.0019599661103626	-0.0353872393331897	0.0012522567076244	3.841467153769901e-06	-0.0578585758118634	-0.0234155386905001	0.0033476147949771	0.0005482874521663	0.0021869845496896	0.0009770174454952	4.782901420581023e-06	9.545630888019664e-07	0.0002801307828756	-0.0001219792648537	1.4878941054249102e-08	7.847325551449655e-08	0.0001191936368595	-6.25626806653e-05	1.4207123067794355e-08	3.914089012028303e-09	0.0	0.0	0.0
870.3440004007188	2.1921400377143527	757498.6790335263	4.805477944950284	1015.7325748155096	-0.0598438487336352	1031712.6635413448	0.0035812862312542	804.1483171138806	0.8236799766423246	646654.5159170863	0.6784487039215005	821.1548044173444	713.2563871019765	1.284829	20.306126	0.0840658032928059	0.0485200722124639	0.0723949082	-0.0769484996	0.0899258913	-0.0425504429	0.1417563548	-0.0022620516	0.1800647894	0.026189628	-0.0485957249	-0.0016548521	-0.0018330348	-0.0415807946	0.1485111672	-0.0757191679	0.0001713507	0.0002445233	-0.0564312674	-0.1163272056	-0.0805267392	-0.1782159737	0.1132794793	-0.0202571483	-0.0802249345	-0.0802712484	0.16224842	0.1919372074	-0.0268521535	-0.0154148946	0.0253762354	-0.0068170847	-0.0968179045	-0.069465179	-0.0001618174	-0.0020332902	0.1480412598	0.022302759	-0.0139460969	-0.1251805343	0.1426207065	-0.0645483146	-0.0006843253	-0.0080975732	-0.1202732136	0.1029803492	0.0751579271	-0.0786546295	0.0370934601	0.0413447929	0.0471028794	0.1742669696	0.1759916041	0.1025009931	-0.1018903421	0.0716129916	0.1983492602	0.1050377289	-0.015115318	0.0123354609	-0.0249799946	0.0437093764	-0.0496418659	0.1762316058	0.1626847394	-0.0196169486	0.1265967855	-0.0511606268	0.034795145	-0.0251425949	0.0124177369	-0.0987031529	0.1470914629	0.074064858	-0.0612768789	-0.1078304905	0.1172760493	-0.0048163885	0.0739399923	0.0024278601	-0.0264327139	-0.0185248178	-0.1237830955	0.0540487397	-0.0397494304013719	-0.002221421694614	4.934714345301764e-06	0.0015800172172335	0.026728233173813	0.0247682670634503	0.0006134670533264	0.0007143984485937	-0.0964724269598349	-0.0386138511479715	0.0093069291635206	0.0014910295004777	0.0022420154375957	5.503088790609996e-05	5.026633222417439e-06	3.0283986237337383e-09	0.000216353062775	-6.377772010059997e-05	4.067597581230473e-09	4.6808647772123096e-08	-0.0001312430228692	-0.0002504366597287	1.7224731051845362e-08	6.271852053606866e-08	0.0	0.0	0.0
873.7997966888631	3.45579628814437	763526.0846934986	11.942527985152406	1018.1127580594616	2.3801832439520467	1036553.5881234438	5.665272274790088	804.1939035714594	0.0455864575787927	646727.8345415017	0.002078125114583	820.0625019010951	734.7250348266803	1.287077	20.34166	0.0536046212949514	0.0308617730716249	-0.0377590658	-0.0862988976	0.1020884165	0.1080999345	-0.0687346899	-0.0534363895	0.0462960502	0.1815239558	0.0691606616	0.0484795087	0.0963155161	-0.1467166796	0.0202123864	0.101158832	-0.0143016986	-0.0254205287	-0.0490183816	0.1854735429	0.1865699744	-0.1595783197	0.0482072091	-0.0744992272	-0.0394033614	-0.0203905564	0.1220606188	0.061395187	-0.1240289831	0.1250919518	0.278397224	-0.0584751517	-0.0971317713	0.0444378554	-0.0029036312	-0.065672565	-0.0496598405	0.0554811326	0.1569204563	0.0324653969	0.0521297616	0.0638304538	-0.0865390954	-0.0275817288	0.033905524	-0.1331951826	-0.1469206744	-0.1646748813	0.0517170532	0.1105706557	0.0967737436	0.0113140296	0.1635053814	0.1149097077	-0.1792254501	-0.0596245227	-0.0359171391	-0.1354186376	-0.0034844222	0.0385597442	-0.0768934056	0.1020688088	0.0819513336	0.1679423423	0.0437622445	-0.0658886329	-0.0928286595	-0.1086475927	0.0411283682	-0.1477384707	-0.1725872089	-0.0265162037	0.1192363464	0.0275073038	-0.0600038616	-0.1548470362	-0.0221830862	-0.1441793165	0.0681294836	-0.0174303469	-0.0161456046	-0.0218629269	-0.1216944932	0.063080731	-0.0388684160353847	0.0008810143659872	7.761863130758372e-07	0.0015107537650997	0.045383801367933	0.01865556819412	0.0003480302246454	0.0020596894266039	-0.0719042157119957	0.0245682112478392	0.0051702162371572	0.0006035970039184	0.0023950141006176	0.0001529986630219	5.7360925421571325e-06	2.3408590886488936e-08	0.0002248771227104	8.524059935400001e-06	7.265959778229148e-11	5.05697203185083e-08	-0.0001027691960864	2.8473826782800016e-05	1.0561507664244932e-08	8.107588116568994e-10	0.0	0.0	0.0
875.0971714019308	1.2973747130677111	765795.0593956603	1.6831811461075257	1015.6792407957446	-2.4335172637170217	1031604.32018342	5.922006272808781	804.6428328760412	0.4489293045818385	647450.0884987807	0.2015375205123331	819.9343355973041	749.3892947560862	1.14263	18.058743	0.1488105857400089	0.0805135931294971	-0.0974200685	0.0317183633	0.0988639854	0.1656481343	0.0079013089	-0.0947901549	-0.0343957838	-0.1037627152	0.0642437362	0.1346357346	0.0848090416	-0.0843318982	-0.1112260051	-0.0852603795	-0.0449733	-0.0983503491	-0.0023749409	0.0370721384	-0.036100551	-0.1560819356	-0.0356461621	-0.1075029451	-0.2565595324	-0.0346063096	-0.0872626898	0.0073739009	-0.0190136877	-0.1062484195	0.1092626543	-0.1125716775	0.0804431775	-0.1941278692	0.0102501794	-0.0446169749	0.0591132769	0.1457838176	0.0743059514	0.1267325609	0.0004025801	-0.0695477448	0.0991884884	-0.1038359681	-0.0136749195	0.004871224	-0.0449474309	-0.1693411857	0.1187860998	-0.135261117	-0.0428977006	-0.0188889145	-0.0274034678	0.0147721524	-0.0321834345	-0.2146112547	0.2909232674	0.0172023089	0.0858936111	-0.1299704937	-0.0115586341	-0.0113411425	0.1218340195	-0.0163252671	-0.1784230597	-0.0400265607	0.1534850517	0.0418621869	0.0792722596	0.0667522434	-0.050413446	0.0495729727	0.097029485	-0.1482670377	-0.0099640243	-0.1135690469	-0.1687899387	-0.1334820673	0.1937284313	0.1803354332	-0.0065604672	-0.0251860523	-0.1192723348	0.0717238087	-0.0388325605203334	3.5855515051294584e-05	1.2856179595936123e-09	0.0015079677565653	0.0036883180860343	-0.0416954832818987	0.001738513326111	1.360369030376772e-05	-0.0731135701712446	-0.0012093544592488	0.0053455941431855	1.462538208105196e-06	0.0012048688413991	-0.0011901452592185	1.4517089249744091e-06	1.4164457380402711e-06	0.0006412466272118	0.0004163695045014	1.733635642787414e-07	4.1119723691050923e-07	0.0004081138898699	0.0005108830859563	1.6655694710474088e-07	2.6100152751623217e-07	0.0	0.0	0.0
877.429859457207	2.332688055276208	769883.158267094	5.441433563228296	1015.91936044132	0.2401196455754188	1032092.1469195008	0.0576574441912647	806.3356098233995	1.6927769473583112	650177.1156692735	2.8654937935077225	821.6996800657179	767.2400916124645	1.198639	18.94393	0.114827443237865	0.0596660780418024	-0.1566409031	0.1115139097	0.0361913948	0.1219626825	0.208896911	0.0042665959	0.0012919548	-0.136392689	0.0619509092	0.1086332747	0.1372099563	0.1097636608	0.019339405	-0.1147757883	0.0305309986	0.0831886725	-0.1310859203	0.0716084417	0.1077405965	-0.0374638471	0.0074806277	-0.0965570735	-0.0768799209	-0.2335164125	0.1019317577	0.0403044617	-0.0140846509	-0.1056182871	-0.0808717225	-0.1071409358	0.1636825408	-0.0855419314	0.0676686958	0.0783841499	0.0234141706	0.1948299543	-0.0289206816	-0.0963061898	-0.0559470108	-0.1313418581	-0.0441858872	0.0380252737	-0.0272042308	-0.1174030226	-0.0839636498	-0.0780994293	-0.1301123197	-0.0379367299	0.1646330309	0.0630683997	-0.0274721754	-0.118690154	-0.0475613251	-1.26142e-05	0.173615496	0.067992094	0.1384250914	0.0094105584	-0.120835763	-0.162553859	0.0691829693	0.0643194415	0.0625150382	-0.0361220673	0.0424789977	-0.0721983284	-0.2347773603	-0.0580577757	0.0213825265	0.0381472001	0.0489435329	-0.1577981398	0.0205861529	0.0116664128	-0.0283812226	0.0197704705	0.0300531028	-0.0031712012	-0.0402144678	-0.0284919163	-0.1165232592	0.0799246852	-0.0387301281372884	0.000102432383045	1.049239309627862e-08	0.0015000228255307	0.048241423164768	0.0445531050787337	0.0019849791721566	0.0023272349089622	-0.0963110016211459	-0.0231974314499013	0.0092758090332683	0.0005381208258728	0.001317999244043	0.0001131304026439	1.7371220072979197e-06	1.2798488002370964e-08	0.0001100744524826	-0.0005311721747292	2.8214387920654777e-07	1.2116385089344166e-08	0.0001129269807193	-0.0002951869091506	1.2752502974377153e-08	8.713531133388458e-08	0.0	0.0	0.0
876.889602939532	-0.5402565176750613	768935.37574345	0.2918771048903839	1025.119151171516	9.199790730196014	1050869.2740986096	84.63614947940052	808.1901285874659	1.8545187640663696	653171.2839462246	3.439239846274256	824.0080428726947	781.5496151447296	1.265528	20.001093	0.0625163313819266	0.0304028089757456	-0.1465340833	-0.0183283771	-0.165538456	0.0658305069	0.0791571382	0.1394001082	-0.0265676158	0.1276467504	0.0339397992	-0.0717294911	0.1663710772	0.159877153	0.0252044734	0.0299321614	0.1686653826	-0.0009580495	-0.0491787796	-0.017965588	-0.0500206632	0.1142060838	0.0027286818	-0.0005640372	-0.0426053046	0.0586418985	-0.0206449961	0.1266965615	0.0057723588	0.0010300013	0.2568697549	-0.1313250684	0.1032209804	-0.1339336318	-0.0716242289	-0.1976055083	-0.1466057728	0.0489542048	0.0331209664	-0.1500436134	-0.1503583369	-0.0171877071	-0.1405395748	-0.1175427235	-0.0137516068	-0.0222704514	0.0716904253	0.1546040608	0.0423123721	-0.0397654986	-0.0932965094	-0.0860863186	-0.0772224834	0.127994669	-0.0300521663	-0.1170843857	0.0994197015	-0.0651850197	0.0293845236	-0.0475057444	-0.2278832948	-0.1571540752	-0.0819073872	-0.0081970965	-0.0063186543	-0.143453505	-0.12779547	0.0777820841	0.1282681602	0.092061625	-0.1030846273	-0.0845532274	0.1413530541	-0.1163979504	-0.0093263091	-0.0313079703	0.0259585198	0.0651876278	-0.072541555	-0.1459362797	0.0208040256	-0.0317782535	-0.1134548014	0.0876327994	-0.0475020279609168	-0.0087718998236284	7.694622651577198e-05	0.0022564426603997	0.0616363428106012	0.0133949196458331	0.0001794238723183	0.0037990387550659	-0.0852111817216609	0.011099819899485	0.0072609454904019	0.000123206001801	0.0009289782042238	-0.0003890210398192	8.630005039228762e-07	1.5133736942201166e-07	0.0002370844972581	0.0001270100447754	1.6131551473874512e-08	5.6209058840126025e-08	0.0001818897363842	6.89627556649e-05	3.3083876201913776e-08	4.755861668896698e-09	0.0	0.0	0.0
873.5153139492324	-3.374288990299533	763029.0037038261	11.385826190056642	1022.264401540035	-2.854749631481013	1045024.506656006	8.14959545844098	807.4706141659229	-0.7195144215429536	652008.7927414927	0.5177010028082912	824.1990794997919	760.0074921532681	1.275053	20.151621	0.0679453906671918	0.0345199738085899	-0.0423314713	-0.1062042529	-0.2258558061	-0.0107932691	-0.0988255666	0.1597449086	-0.091790228	0.0882679019	-0.0600327054	-0.2174278886	0.0646300713	0.0562506789	-0.0055845284	0.0474081838	-0.1629923414	-0.0050922792	-0.1501126573	0.0826702604	-0.0946954273	0.1589115126	0.1352454313	0.1127230084	-0.0948149377	-0.1113885695	-0.1055996953	-0.0473999954	0.014958221	0.0148951162	-0.0405520325	0.0948283167	0.0561723183	0.0890237988	-0.091068334	0.0349338251	-0.0038528311	-0.1301831981	0.0818813878	-0.1059202484	-0.1686142408	0.1138727666	0.1363037153	0.0694921827	-0.0599954696	-0.0341231107	-0.11314357	0.053193259	-0.1566972915	-0.0825563251	-0.0284301653	0.0845051093	-0.273165733	0.0334287785	0.0062168095	0.0942651992	0.0556264097	-0.0800049186	-0.019673893	-0.1739035889	-0.0835869563	0.1098053568	-0.1081478561	-0.0766272084	0.0386129826	-0.0686000768	0.0275475803	0.2513623505	-0.1595339803	-0.0660355386	-0.0773708855	-0.0064930156	0.0556848918	-0.0979701588	0.0082807525	-0.079662871	0.0171915957	-0.1271669993	0.0064565041	0.0397218	0.0324712558	-0.0350428114	-0.1100753719	0.0948006283	-0.0412459701434357	0.006256057817481	3.913825941566637e-05	0.0017012300530731	0.0529068726087587	-0.0087294702018425	7.62036500048562e-05	0.0027991371692394	-0.0664552150786477	0.0187559666430131	0.0044162956111493	0.0003517862847138	0.0015159901299523	0.0005870119257285	2.2982260741127915e-06	3.445830009474821e-07	0.0002210762211141	-1.6008276144e-05	2.5626490510255947e-10	4.887469554209044e-08	0.0001008320181596	-8.10577182246e-05	1.0167095886137906e-08	6.570353683778651e-09	0.0	0.0	0.0
869.766475459369	-3.748838489863488	756493.7218330131	14.053790023081955	1023.3086358078388	1.0442342678037448	1047160.5641189	1.0904252060556232	805.8817878706302	-1.5888262952927334	649445.4560215634	2.524368996613632	823.1358884817655	740.4389512287943	1.402766	22.170073	0.0336944328662252	0.0210047998624108	0.1022670427	-0.1097977575	-0.1834891704	-0.1082995083	-0.0996009769	0.2189956282	0.0791926704	-0.1689928055	-0.0518987333	-0.1696492553	-0.0770762271	-0.0288456779	-0.0691857475	-0.1507398341	0.0855906477	0.0273201667	0.1922343337	0.0769591075	-0.0283759634	0.1585044572	0.0925015075	-0.0769396081	-0.0700442659	-0.0649021546	0.0555040331	-0.0940342214	0.0851554871	0.0539084766	-0.0220699874	0.0383404312	0.0861743461	0.1127228143	0.0641095909	-0.1601022075	0.0675847979	-0.1802931604	0.0524109682	0.0157788792	-0.0358576456	-0.161030212	0.0340412465	-0.0790850459	0.2255277904	0.0491291208	0.0162906788	0.100400984	-0.0848602634	0.0380125574	0.1610183886	0.1422037038	-0.1133722901	-0.1040800093	-0.1308616081	0.0033238623	-0.1013064076	0.13186524	-0.123391611	-0.0722375601	-0.0837531079	0.0733237827	0.0607187286	-0.0787113971	-0.0872871389	-0.0671306309	-0.2258347538	-0.0182018405	-0.0695403722	-0.0423851948	0.040142785	-0.1076729289	0.1354359052	-0.1255789428	0.0300391336	-0.0432057465	-0.1548992623	-0.0816736403	-0.0597278607	-0.0382053002	0.0100074241	-0.0382833527	-0.1063942335	0.1013839798	-0.0387841104187884	0.0024618597246472	6.060753303840466e-06	0.0015042072209767	0.0345155357691737	-0.018391336839585	0.000338241270747	0.0011913222094331	-0.0664183450971904	3.686998145729925e-05	0.0044113965654494	1.3593955326615903e-09	0.0016909990423846	0.0001750089124323	2.8594777613456343e-06	3.062811943073645e-08	0.0002210166910041	-5.953010999998495e-08	3.543833996610308e-15	4.8848377702401826e-08	1.981313429118682e-05	-8.101888386841318e-05	3.9256029044060306e-10	6.5640595432834225e-09	0.0	0.0	0.0
867.6497665135056	-2.116708945863365	752816.1173309408	4.480456761498	1015.5282828707656	-7.780352937073189	1031297.6933104456	60.5338918254234	803.6489094782612	-2.2328783923690025	645851.5697055985	4.985745915108382	821.8688090740267	720.3874947334591	1.272286	20.107901	0.0850388730410947	0.0428434126422372	0.1475100136	0.0332448272	-0.0170604239	-0.1186686652	-0.1052006656	-0.0895614719	-0.0594620126	-0.0951287524	0.1016134727	-0.0148166806	-0.1660071356	-0.0743596514	-0.0857248255	0.0447517985	0.074998582	0.0627754597	-0.0928501474	-0.1910972312	0.0612163145	-0.1306876343	-0.0091895073	0.0295996025	0.0512369009	-0.0774750833	-0.0523600003	-0.170650462	0.0249718965	-0.0661916828	-0.0107361459	0.1337741788	0.1441070901	0.0717735981	-0.0475667287	0.0026552044	-0.1296257826	-0.1102499022	-0.0583439343	0.1456899798	0.0331915517	-0.040883309	-0.085956174	0.0573519531	-0.1259441098	0.0470504152	0.106750853	-0.1057452318	-0.0494652872	0.0355229987	0.1752971851	-0.0027441445	-0.1392206627	-0.0688059506	0.1467376261	-0.0454705077	-0.0271616776	-0.0163004517	-0.1594578002	0.0616539358	0.0013593006	-0.036187575	0.1283209999	-0.0064834331	0.0393029094	0.0617836617	0.0784268098	0.0641629837	-0.0569295902	0.1658784199	0.0983294913	0.038369292	0.0169807128	0.0172977575	0.089908013	-0.0790230875	0.0514763192	0.0054220158	0.0981711169	-0.0487807888	-0.0347393104	-0.0414976565	-0.1024214758	0.1073422654	-0.0387993741313721	-1.526371258369491e-05	2.329809218376464e-10	0.0015053914329861	0.06807004240639	0.0335545066372163	0.0011259049156669	0.0046335306732077	-0.0490412197416958	0.0173771253554946	0.0024050412337532	0.0003019644856205	0.0019690096266155	0.0002780105842308	3.87699890970451e-06	7.72898849444062e-08	0.0005729683426671	0.0003519516516629	1.238699651083137e-07	3.282927216986833e-07	-3.206417653091526e-05	-5.187731082210208e-05	1.028111416605697e-09	2.6912553781329902e-09	0.0	0.0	0.0
869.5307796318837	1.881013118378064	756083.7767272315	3.5382103515103687	1015.4616033409824	-0.0666795297831868	1031162.2678598388	0.0044461596921068	802.9116406303895	-0.7372688478717464	644667.1026597837	0.5435653540421324	821.5695780669665	724.9870494855078	1.221738	19.309	0.0911058754271475	0.0437445860455336	0.1078159842	0.1633449433	0.0102076001	-0.0946218273	0.0092641377	-0.1814522335	-0.1356602877	-4.77657e-05	-0.1003952186	0.089042687	-0.1814370024	0.0925961651	0.0335058119	0.0161502608	-0.074494692	-0.1122843787	0.0389461749	0.0387451786	-0.0491995173	0.0050807064	0.009315575	0.1075589361	0.0216302837	0.0611583271	0.0962914595	0.0070472109	-0.1281555967	0.0965997251	0.0541684648	0.1126864706	0.0856977481	-0.1040417793	-0.1507492388	-0.0982745177	-0.1017583126	-0.0079263023	-0.1905597982	0.0638956328	0.0300502713	0.1097541375	0.0916817385	-0.0234829942	0.072731096	-0.046891791	-0.1101285639	0.0100254936	0.0906634133	0.1072237552	-0.1033083775	-0.0893938744	-0.0640426505	0.0114736037	0.0721763164	0.0168857421	0.0224211312	-0.0430369901	-0.007669657	-0.0993186499	0.1922253478	-0.080244196	-0.0517900634	0.0049206431	-0.0206248586	0.111615411	-0.0223150684	-0.056524786	-0.023489351	-0.0476366234	-0.0345077412	0.0852898201	-0.1265214621	0.1165919783	0.0609931205	-0.0540978182	-0.0227414886	-0.1750705458	0.0483979154	-0.1251210776	-0.1734815778	-0.0446835199	-0.098167988	0.1126387502	-0.0387583325609739	4.10415703981995e-05	1.6844105007503652e-09	0.001502208342907	0.0498101583143011	-0.0182598840920889	0.0003334233670565	0.0024810518712957	-0.066039370216302	-0.0169981504746062	0.0043611984185657	0.0002889371195573	0.0024040432743071	0.0004350336476916	5.779424064741201e-06	1.892542746238592e-07	0.0002200670923173	-0.0003529012503498	1.245392924984522e-07	4.842952512099104e-08	-0.0003602652642906	-0.0003282010877596	1.297910606543759e-07	1.0771595400664029e-07	0.0	0.0	0.0
871.0984386943077	1.5676590624240134	758812.4898956605	2.457554936000137	1018.9264507774544	3.4648474364720414	1038211.1120939404	12.005167758026875	804.8485884845388	1.9369478541493663	647781.2503855545	3.751766989693835	821.4642033811475	732.4017110561069	1.31244	20.742502	0.0567802722608464	0.0389717542545927	0.061338603	-0.1069907887	0.002472817	-0.1255424702	0.0737006923	0.0370452778	0.1532458831	0.0388609039	-0.0079212276	-0.0750973365	-0.0247899249	-0.0503792753	0.1691828135	-0.0485933262	0.0053710636	-0.0375896134	-0.0611344341	-0.0165518186	0.0009484294	-0.0201816658	0.0640330942	-0.1431063253	0.0292578983	0.1457605049	0.0034379229	-0.0588737573	-0.1322913915	-0.1279146442	-0.1254893324	0.0492876864	-0.0120597728	-0.020158947	0.0381192794	0.1423143289	0.0886758758	-0.0740506038	0.0026154745	-0.1418309512	0.1492764918	-0.0262917359	0.0012922171	-0.002913392	-0.096637252	0.0751464191	-0.0217354113	-0.0420912762	-0.1223462585	0.0182207313	-0.0796274878	-0.048598427	0.1460297159	-0.1172911347	-0.0414654409	-0.0120204633	0.015986926	0.0940407242	-0.0805512052	0.0647774322	-0.0273312394	0.0262294362	-0.1439049329	-0.054668096	0.0372573299	0.1858996536	0.1398874222	-0.0430469309	-0.0114099556	-0.0213011317	0.0364329134	-0.0228899716	-0.0164341803	0.0450203897	-0.0231970681	0.107432956	-0.0071473882	-0.0436215203	0.0211905493	-0.0562484177	-0.0205356956	-0.0478387595	-0.0936454286	0.1172407796	-0.0387446959082637	1.3636652710195818e-05	1.859582971384909e-10	0.0015011514610238	0.0532976923285275	0.0034875340142263	1.2162893500386095e-05	0.0028406440075463	-0.0820574976441719	-0.0160181274278699	0.0067334329196232	0.0002565804062954	0.0016590401313876	-0.0007450031429194	2.752414157554585e-06	5.550296829599326e-07	0.0002202012115282	1.3411921089999046e-07	1.7987962732436113e-14	4.848857355848708e-08	-0.0003601830431002	8.222119040002468e-08	1.297318245369205e-07	6.760324150797111e-15	0.0	0.0	0.0
