global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
875.7121545442864	-0.3679669388470756	766871.7776165961	0.1353996680844875	878.6163341550898	2.716205855061162	7.377774247068538	771966.6626441284	810.3887329101562	0.0233397907910557	0.0005447458341702	656729.8984277286	823.5610315930712	681.9239154963192	1.231657	19.906691	0.2604197131578611	0.173516206269954	-0.0444307315	-0.0431427961	0.0079957802	0.1077837634	0.1181803032	0.0091568791	-0.1447146019	-0.0546023904	-0.1250262822	-0.0750468981	0.0206943382	0.0179759498	-0.0165768652	-0.0358529776	-0.0954585695	-0.0491762015	0.1062130853	0.0326078277	-0.0542866316	0.0352815897	-0.0755228783	0.1378152586	0.0276661527	-0.0460017528	0.0570023556	0.2571105945	0.0708190754	0.0483423096	0.1608226743	0.0242067778	-0.1103084635	-0.107881787	-0.0737956054	-0.0482405324	0.063594453	-0.0501327569	-0.0273394009	0.1402408972	0.0033602884	0.1143641841	-0.1095382882	0.0971303121	0.0488891105	-0.1446055057	0.0883145092	-0.0251054139	-0.0785077808	-0.0624713248	0.0723401785	0.0561725193	0.0924988882	-0.108101789	-0.0540572002	0.0484846514	0.1619808144	-0.0380824633	0.1391134917	0.1116983763	-0.0747521086	-0.0381600354	0.0445889544	-0.1025110019	-0.0875942291	-0.0703390886	-0.0869929053	-0.06022542	-0.0130806764	0.0026920716	-0.1115434345	0.0896492958	-0.1496657898	-0.0475976197	-0.2249995505	0.0050684204	-0.1287014744	-0.0151740128	-0.1264834548102982	-0.01739743523882	0.0159980643407487	0.0003026707528889	0.1463647171526361	0.1655452234435585	0.0214226304271711	0.0274052210049777	0.0575001528676608	0.0255972149722225	0.0006552174143341	0.0033062675798043	0.0009330076060218	-0.0007584475857485	5.752427403277283e-07	8.705031928945304e-07	0.0009759930037565	0.0001478940424441	9.525623433816352e-07	2.187264779048681e-08	-1.545535572560229e-05	-0.0001312551618725	1.722791751817678e-08	2.388680206049074e-10
874.1816681269556	-1.530486417330735	764193.5888892268	2.342388673633869	872.7932900450284	-5.82304411006146	33.90784270772146	761768.127147625	810.0179816719767	-0.3707512381795368	0.1374564806116596	656129.1306319428	823.3727911016443	688.2823336067282	1.304238	21.079782	0.1434915017486872	0.0759975545786424	-0.1048060379	0.1697344318	0.0536453583	-0.0249293762	-0.0602893825	-0.1597420722	-0.0176859292	-0.0131923759	0.0513788913	0.0075304955	-0.1823833488	0.0022723251	-0.0378927889	-0.1113988802	-0.0518200785	-0.1049412851	-0.0837278802	0.0769897271	-0.1027015464	0.0074265519	0.0588668504	-0.0058312314	0.061322667	0.0281740789	0.1089901156	0.1548257473	-0.0803091144	-0.0755359826	0.103700594	-0.015525094	-0.0429756642	0.0244058874	0.0255368428	0.1644940834	0.1005569468	-0.0418716191	0.0169525014	0.0541710677	0.0433958191	0.1546527588	0.054485971	-0.1442106313	0.0116055261	0.0305621001	-0.0561359048	-0.040313102	0.0718009946	-0.0490034881	0.062225814	-0.1533102337	-0.005327672	-0.1684363453	-0.0155416413	0.1028003261	0.0211159726	-0.1618132928	0.0905311502	0.0533636557	-0.0781141795	0.051116559	0.1561314485	-0.1410663796	-0.1218459194	0.038163772	-0.1189345732	-0.1657209982	0.0178718012	0.0650019431	-0.0211873763	0.0603553277	-0.0592588639	-0.0938283247	0.1034956748	0.0016898595	-0.1290552057	-0.0050684204	-0.163149334698204	-0.0366658798879057	0.0266177054124665	0.0013443867479543	0.0868722792879594	-0.0594924378646767	0.0075467929086852	0.0035393501630824	0.0323345631187237	-0.0251655897489371	0.0006333069074118	0.0010455239720787	0.0012109738418993	0.0002779662358775	7.726522828790596e-08	1.466457645764351e-06	0.000878031410425	-9.796159333149996e-05	7.709391576929148e-07	9.596473768046178e-09	5.196870000875116e-05	6.742405573435345e-05	4.5460032916692e-09	2.7007457805995724e-09
871.6403220517954	-2.541346075160277	759756.8510265575	6.458439873732544	871.6890162417764	-1.1042738032519992	1.219420632548635	759841.7410365558	808.9906258738222	-1.027355798154531	1.0554599360017334	654465.8327517186	823.2624224358863	680.7093333179914	1.304657	21.086559	0.1269538155732022	0.0573243905401566	-0.1285562733	-0.0396253052	-0.0601481223	0.126970671	-0.0256639846	-0.1218814353	0.0820791167	-0.1145944809	-0.0965999251	0.0365547992	-0.1492778396	-0.0125885306	0.1834617541	0.0965460564	0.0486421387	0.0469768766	-0.0001331307	-0.0420994523	-0.1089192579	-0.2290381037	0.118816846	0.1412456962	0.0433690916	-0.0006862445	0.0658588335	0.115303267	-0.1834745091	0.1511718993	-0.0976856681	0.113026366	-0.0426943855	-0.1180458427	0.0028509385	0.107563012	-0.0725780382	-0.1316425405	-0.0471611737	-0.0168795991	0.1410965956	-0.005596783	-0.0074441619	0.1259331329	-0.0742110947	-0.1244722634	-0.2570984851	-0.0222045232	-0.040230176	-0.1418159191	0.0436632349	0.0811069328	-0.1142385196	-0.1419122674	0.0593924173	-0.0393615058	-0.1317735537	-0.1501680817	0.0461283069	0.1241947211	-0.0109918587	0.0764103393	0.0306697488	-0.1502606489	-0.057296151	-0.0516281021	-0.1544329214	-0.0813241306	0.1015851405	0.0026123888	-0.0074719325	-0.0793222219	-0.1039821732	-0.0119953882	-0.1137022625	-0.0016898595	-0.1290552057	0.0050684204	-0.2025507747289054	-0.0394014400307013	0.0410268163432797	0.0015524734764929	0.0994926829948497	0.0126204037068902	0.0098987939695136	0.0001592745897248	0.0564960582934617	0.024161495174738	0.0005837778490788	0.0031918046026982	0.0015671459600822	0.0003561721181828	1.268585777708937e-07	2.45594646020196e-06	0.001251319038682	0.0003732876282569	1.5657993365680445e-06	1.393436534097362e-07	-0.0002339810867688	-0.0002859497867775	8.176728055812699e-08	5.4747148965508724e-08
872.5915164088664	0.9511943570710172	761415.9545087249	0.904770704923746	871.0509804747159	-0.6380357670605008	0.4070896400484816	758729.8105859638	809.6827170150658	0.6920911412436226	0.4789901477878999	655586.1022328992	821.9191368019187	671.3592759770765	0.989564	15.99385	0.1667937103395499	0.0819819200666731	-0.0739914631	-0.0891420857	-0.1371473913	0.0963221527	0.1058426555	-0.0411942271	0.0971844582	-0.1431464482	-0.0784799466	-0.0491512301	0.0326073114	0.0772040843	0.1900748745	0.0311340469	0.1823442568	0.0038779622	0.0299905127	-0.1578005792	0.0323287695	-0.0667793674	0.0343940443	-0.2090442182	-0.0284522459	-0.096990032	0.0566477053	0.1002036112	0.0226873987	0.0810189154	0.1014224941	-0.0955408701	0.0538702565	-0.0891200438	-0.1018317835	-0.0010070586	-0.1570449534	-0.0891287976	0.1054612359	-0.0748364242	-0.062896303	-0.0429904997	-0.152481445	0.0317475446	-0.0893348785	0.1605682581	-0.1206065138	0.0605073423	-0.0908329987	0.0118749911	0.1885003689	0.1162997258	0.0019414821	-0.0495659737	0.0552294128	-0.1637801655	-0.1372678111	0.1334289026	0.0362732028	0.263032217	-0.1353058869	0.1000747344	-0.0540011484	-0.0691377131	-0.0719422337	0.016601984	-0.1286711189	-0.0660465204	0.032813628	-0.0832427052	0.00291951	0.0012627154	-0.0691927825	0.0357486598	0.1196129871	-0.0050684204	-0.1287014744	0.0151740128	-0.1969387031110727	0.0056120716178326	0.0387848527830712	3.149534784368332e-05	0.152382378986033	0.0528896959911832	0.0232203894254429	0.0027973199420397	0.1000037879591957	0.043507729665734	0.0018929225406665	0.0100007576061877	0.0009978656160897	-0.0005692803439925	3.240801100562191e-07	9.957357877740765e-07	0.0018088009152661	0.0005574818765841	3.271760751067481e-06	3.107860427197298e-07	-0.0004029031274882	-0.0001689220407193	2.8534655840806626e-08	1.6233093013977273e-07
874.0408476647016	1.4493312558352045	763947.4033864301	2.100561089140851	871.6014224747967	0.5504420000808068	0.3029863954529589	759689.039660089	808.4393086795435	-1.2434083355223038	1.546064288846346	653574.1158182583	820.6915167714213	669.8384243190159	0.93971	15.188089	0.096430914215836	0.0456378944694019	-0.0602409736	-0.0237446701	-0.1846426031	-0.0072914597	0.1339740923	-0.1189931397	0.0682936003	-0.1254288589	-0.0806273802	-0.1615904417	-0.0784961354	0.1593782025	0.1005396936	-0.0247043588	0.0690138396	0.0629605822	0.0512368415	-0.0850331202	-0.1659312942	0.1450885734	-0.0053774418	-0.0751370341	0.0838861687	-0.0050259197	0.0172904974	-0.034193899	0.1973197043	0.0816214386	-0.0306637031	-0.0479096173	-0.0967240781	-0.0225387081	-0.1827591094	0.0265863109	-0.0116796075	-0.1548803582	0.1442938803	-0.0824775416	-0.0590321624	-0.0776322854	-0.1132450762	-0.1110884997	0.089622211	-0.0116087166	-0.0517720638	0.0541270746	0.003582355	0.1127088537	-0.0715089993	0.0326090432	0.1115381213	-0.059515056	0.0172696589	-0.1391967635	-0.1018535679	0.1230691753	0.0381955412	0.210307755	-0.1283927118	0.0355737673	-0.0922654776	0.0071823066	-0.0850201688	0.0235551833	-0.0061231938	-0.0243422111	0.0528541996	-0.0713497439	-0.0686345056	0.1815349678	0.0599525702	0.1766089776	0.0462218844	-0.0084435077	-0.1279949812	0.0251860523	-0.1830873200450327	0.01385138306604	0.0335209667612722	0.0001918608128421	0.1602599332779135	0.0078775542918805	0.0256832462142412	6.20558616215249e-05	0.1377947769605612	0.0377909890013654	0.0014281588497013	0.0189874005576108	0.0011329863906121	0.0001351207745224	1.825762370753328e-08	1.2836581613122342e-06	0.001463128455496	-0.0003456724597701	2.1407448772821104e-06	1.194894494435114e-07	-0.0006603296503267	-0.0002574265228385	6.626841466072077e-08	4.36035247100582e-07
874.5573057500781	0.5164580853764846	764850.4810408355	0.2667289539507443	873.8261379155898	2.2247154407931475	4.949358792503449	763572.1193044754	809.2996969160961	0.8603882365525806	0.7402679175980593	654965.9994284849	821.4100100339114	674.1495283351225	1.229907	19.878405	0.1684768272818576	0.0885307054989049	-0.0602954865	0.1452481583	-0.1209548203	-0.0989621399	0.0756560942	-0.1288509585	0.1090089723	-0.0085244255	0.1234292642	-0.0934102071	-0.1377514217	0.0396461492	0.1463794364	-0.0609490434	-0.0712206403	0.0086609751	0.1681275836	0.1257565915	0.0577146353	0.1934004148	0.0727938243	-0.0724044198	-0.0384832229	-0.1144372493	0.0233594522	-0.0261008021	0.0440840606	-0.3124862909	0.0048637246	0.0989646677	0.0960940229	0.0923705466	-0.1028380746	0.1558844971	-0.0582562895	-0.0974191911	0.1071202482	0.1486979643	0.0883090367	-0.0715106152	0.0139101578	-0.0531783604	0.0069720829	0.1597857187	0.1957526518	0.0331688078	0.1494869791	0.0527159385	-0.2127355251	-0.1492050901	-0.0206451615	-0.1098750733	0.0147878301	-0.1220856755	-0.0553062836	-0.0263784066	-0.0802323475	-0.0609894564	0.0822489989	-0.0810353743	0.0206899994	0.0940617177	-0.1728541025	0.0915699111	0.0516710474	0.0360273635	0.0379271886	0.0651410034	-0.0889630242	0.0714580312	0.04176794	-0.0969028229	0.0739415355	-0.0118128082	-0.1269376627	0.0350428114	-0.166073601001031	0.0170137190440017	0.0275804409494496	0.0002894666357082	0.0885050019207511	-0.0717549313571623	0.0078331353649921	0.005148770174071	0.0996572997350426	-0.0381374772255185	0.0014544671691269	0.0099315773904801	0.0014997646197481	0.000366778229136	1.3452626936814013e-07	2.249293914648163e-06	0.0016868274684036	0.0002236990129076	2.8453869081608984e-06	5.0041248375834624e-08	-0.0009012664013866	-0.0002409367510599	5.8050518011300233e-08	8.12281126268352e-07
875.819998328029	1.2626925779509293	767060.6694713087	1.5943925464123636	880.5839544884244	6.757816572834599	45.66808483207797	775428.1009024715	811.0387428929129	1.739045976816783	3.024280909482639	657783.8424733165	824.9260704962762	685.9826091899332	1.365057	22.062773	0.0438365318547326	0.0207961926892465	-0.0479358893	-0.0845831358	-0.073867539	0.0397019264	-0.0407093893	0.0539315859	0.2080386559	-0.0058791067	-0.0499626406	0.069473941	0.0815485787	-0.0506005991	0.0742308945	-0.0235388647	0.0084437926	0.1193943376	0.1976120196	0.0149939198	0.0516234908	0.0611271331	-0.0800043145	-0.0474184613	-0.0749760571	-0.0291756511	0.0032409331	-0.0901201952	0.0036887697	0.0501112268	0.0664171801	0.0073725116	0.0632132914	-0.067377672	0.0276808121	-0.0124253084	-0.1438869381	0.0555518804	0.0629674872	0.0763714346	0.0916185022	-0.1158244934	-0.0815440536	0.0382053379	-0.0961042199	0.0460579051	0.1280316589	-0.0679514272	-0.0969335545	0.0158259916	-0.0670820356	0.117944455	-0.1205903822	-0.0124555898	0.0135054166	-0.1408488647	-0.0568638192	-0.0022621062	-0.0125976062	-0.0625194336	-0.004924926	-0.0065562878	-0.1269135494	0.1031526806	-0.0740741471	0.0964167482	-0.0953990378	0.0022769466	0.1173020794	-0.0407890381	0.0896577717	-0.0870006471	0.092316056	-0.0256074572	-0.1565446495	-0.0151740128	-0.1255324169	0.0446835199	-0.1701387745971772	-0.0040651735961461	0.028947202621429	1.6525636366804174e-05	0.0804313106836929	-0.0080736912370582	0.0064691957382967	6.518449019135038e-05	0.0994620715540293	-0.0001952281810133	3.811404266176464e-08	0.0098927036778188	0.0017760269672228	0.0002762623474746	7.63208846322318e-08	3.154271788302616e-06	0.0015689126473574	-0.0001179148210461	2.4614868950380056e-06	1.3903905022357368e-08	-0.0006653947930972	0.0002358716082894	5.5635415597028153e-08	4.4275023068086563e-07
875.597997689193	-0.2220006388359934	766671.853557324	0.0492842836435891	871.6624903284518	-8.92146415997263	79.59252275767614	759795.4970455983	810.7197306668164	-0.3190122260964472	0.1017688003990107	657266.4816924754	822.3854151924888	677.2046476293493	1.177195	19.026447	0.1293460694174319	0.0591706521540349	-0.0082251744	-0.0884488802	-0.1838456894	0.052991389	0.1455982124	-0.0110071112	0.0721794419	-0.1208249062	-0.0580087834	-0.0931217314	0.0426124592	-0.0039370744	0.1385312416	0.0514626308	0.0824999133	-0.1354881896	0.0594350697	-0.0034923671	0.241215319	0.006298391	-0.0483312947	-0.1062938226	0.0013315353	-0.0800489285	0.039125884	-0.0947567927	0.1300609957	0.0320431619	0.0629643183	-0.0274344586	-0.121293524	-0.0467932411	-0.1416630947	-0.0205898911	-0.1294846143	-0.0473008734	-0.0346905361	-0.0938182958	-0.059337988	0.0408624524	-0.0056530293	0.1176995613	0.1661084326	0.2205060755	-0.0372226458	-0.0005188524	-0.0960183298	0.1429542739	-0.0654222776	0.0937022561	0.0693698714	-0.1057573206	0.1256188003	-0.0653549106	-0.0057646552	-0.0322293471	0.0192915897	-0.0351092272	-0.0883425065	0.1066544502	-0.0089665878	0.0860584112	-0.018148635	0.094255009	0.0118588489	0.1145454036	-0.0685574066	-0.0737661945	0.0250548599	-0.0088801454	-0.0185939815	0.082893958	-0.0961286448	-0.0185248178	-0.1237830955	0.0540487397	-0.1780255497676108	-0.0078867751704336	0.03169309637006	6.220122258896832e-05	0.1082846912837709	0.0278533806000779	0.0117255743664215	0.0007758108108528	0.054782886722819	-0.0446791848312102	0.0019962295571814	0.0030011646776852	0.0010859141297159	-0.0006901128375068	4.762557284918248e-07	1.1792094971166406e-06	0.0013286643237404	-0.000240248323617	1.7653488851805343e-06	5.7719257000778835e-08	-0.0006172213779069	4.817341519029999e-05	2.320677931097025e-09	3.809622293452923e-07
875.1387536252014	-0.4592440639916049	765867.8380966709	0.2109051103115252	873.9709290812787	2.308438752826873	5.328889475552892	763825.1848791934	808.5977818950397	-2.121948771776715	4.50266659004471	653830.3728855782	822.661297075041	679.5760188840313	1.04044	16.816133	0.135885342311587	0.0600429439004492	0.0727189689	0.0417515642	-0.1661545537	-0.1246139995	0.1232465309	-0.025924381	0.0085993867	-0.0976198479	0.0364887051	-0.1342651449	-0.0845612158	0.1713638511	0.0034031641	0.0735894963	0.1467182554	-0.093951353	0.0072521157	0.0277196516	-0.0606761029	0.0310165652	-0.0068511043	-0.1557242067	0.0005654016	-0.0481040456	-0.100144239	-0.0693011288	-0.0513489884	0.0957190083	-0.0026245808	0.0100674698	0.06397233	0.1023909137	-0.1406373877	0.0006636685	0.0622676361	-0.1106703311	0.06934345	-0.1645522068	0.1367731722	0.036663024	-0.0831035171	-0.1088332508	0.0509470873	0.0957174824	0.0046228134	0.0222085904	-0.0505286251	0.1204055345	-0.1104726125	-0.0231134043	0.1244062633	-0.0471510541	0.1766684312	-0.019664615	-0.0289146101	-0.1656605815	-0.0578172214	-0.1480254812	0.0605259067	0.1132782581	-0.0192150918	0.0529221426	-0.1928030588	0.0522716327	0.0609592996	-0.0930871613	-0.1396640246	-0.1691317779	0.0558637172	0.0509589714	0.0703665506	0.1056056657	0.1413573246	-0.0218629269	-0.1216944932	0.063080731	-0.193726734692845	-0.0157011849252341	0.0375300477347519	0.0002465272080564	0.1167633710231825	0.0084786797394116	0.0136336848126973	7.188801012350883e-05	0.0912662148040652	0.0364833280812462	0.0013310332278838	0.0083295219646617	0.0019187121602449	0.000832798030529	6.935525596529812e-07	3.681456353871651e-06	0.0018437604210144	0.000515096097274	3.3994524900991978e-06	2.6532398942690615e-07	-0.0007737702414178	-0.0001565488635109	2.45075466665544e-08	5.987203865037606e-07
873.9440581874412	-1.1946954377601742	763778.2168411337	1.4272971890049742	872.3891674414613	-1.5817616398173868	2.5019698851977887	761062.859469206	808.0301101916266	-0.5676717034131116	0.3222511628559437	652912.6589762922	820.2378188332359	674.7054807043803	1.387199	22.420631	0.2037446009163762	0.1096494202888034	0.1553623534	0.1193665481	-0.0407926255	-0.2123234584	-0.0130086351	-0.0235521648	0.0380374156	-0.0943351231	0.1434793844	0.0814234864	-0.1124568598	0.2122561935	0.1772936989	0.1656165302	-0.035772536	-0.0939181493	0.0754198156	-0.0273035201	-0.0164258096	-0.0540676299	-0.096299467	0.1715953936	0.0751311125	-0.0005946352	-0.0657017746	0.0330296255	-0.2138031523	-0.0354510158	-0.0868054776	-0.1151842934	0.1550991388	0.1947289417	0.0544625657	0.0266446831	-0.0672448726	-0.2998553041	-0.027656715	0.020627817	0.0736973587	0.020176948	-0.1120350362	0.1505651237	-0.0215350137	-0.0222009204	0.0485489738	0.0635438809	-0.0227101488	-0.0917325444	-0.0451272275	-0.1065045865	-0.1587359168	-0.0066630034	0.2672687824	0.1155278541	-0.0153001833	-0.2209553015	-0.1164112975	-0.0104950902	-0.0103749099	-0.0580190525	-0.003306787	-0.1189945586	-0.1822251117	-0.1065117787	0.120368754	0.0462031529	-0.0835941382	-0.0538506431	-0.1536458026	0.1002660953	0.0652269497	0.1258617541	-0.1688934988	-0.0251860523	-0.1192723348	0.0717238087	-0.2012135979844913	-0.0074868632916463	0.0404869120138644	5.605312194780088e-05	0.0633167281198723	-0.0534466429033102	0.0040090080598058	0.0028565436376339	0.0133215440538805	-0.0779446707501847	0.0060753716983546	0.0001774635359794	0.0025781959692309	0.000659483808986	4.349188943146831e-07	6.647094455758461e-06	0.0021560916773846	0.0003123312563701	4.648731321287138e-06	9.755081370578756e-08	-0.0010992836554863	-0.0003255134140684	1.0595898273853069e-07	1.2084245552193222e-06
875.9344363376165	1.9903781501752744	767261.136762098	3.961605180695148	877.6489023767916	5.259734935330357	27.66481158993464	770267.5958431871	810.2301384187314	2.200028227104781	4.840124200057805	656472.8772020366	822.3739974472549	671.5497411341449	1.427854	23.077726	0.1232502036955705	0.0659950133170499	0.1782921516	-0.1117094469	-0.0004182153	-0.0204079478	-0.0205316177	0.2011795809	0.1166397646	-0.1221923804	-0.0173422856	0.087609638	0.1151986302	0.1010340518	0.126055684	0.1552856059	-0.1957095828	0.0100344967	-0.0395355697	-0.1857444193	-0.0015461798	-0.0533060629	-0.0178985669	-0.0273391929	-0.1121767322	0.1299833586	-0.1690925073	-0.0368779606	0.0825952769	-0.0991545996	-0.0086279673	-0.0501714351	0.1317769271	0.0184258351	0.0810205999	-0.1687608616	-0.1577889677	-0.1423614653	-0.1637944731	0.0882968496	-0.0697556381	-0.0522426118	0.0673131035	-0.0087773292	0.0254019093	0.0078109412	-0.1343255667	0.1170014465	0.1368128062	0.1594358784	0.0782037246	0.1243082705	-0.051027415	0.0997719724	0.2031834758	0.0861525405	-0.0225097317	0.0620915456	-0.0952145866	0.1020085599	0.0327070103	-0.0859029291	0.0359014084	0.0356261248	-0.0322821643	0.0300415438	0.0136074567	-0.050376982	0.1956736849	-0.0680131633	0.0460829611	0.0180400558	0.1434133573	-0.176068904	-0.0820068648	-0.0284919163	-0.1165232592	0.0799246852	-0.2038551485501472	-0.0026415505656559	0.0415569215904025	6.977789390917024e-06	0.0917069399206411	0.0283902118007688	0.008410162829608	0.0008060041260925	0.0570110365021463	0.0436894924482657	0.001908771750387	0.003250258283049	0.0020037870023508	-0.0005744089668801	3.299456612322639e-07	4.015162350790005e-06	0.0024849709294114	0.0003288792520267	6.175080520019756e-06	1.0816156241370733e-07	-0.0010319928967756	6.729075871069997e-05	4.5280462078616436e-09	1.0650093389952942e-06
876.9332349155432	0.9987985779266636	769011.8984994392	0.9975985992683256	879.1082361551156	1.4593337783239804	2.129655076557344	772831.2908757585	810.7223423359968	0.4922039172654422	0.2422646961714462	657270.7163627652	825.265062227354	682.8611677581189	1.118858	18.083572	0.1875772459239695	0.1067915230754754	0.1436246479	-0.062656364	0.0670199105	-0.0066331717	0.004753019	0.2143273002	-0.0925920679	0.0129613694	0.0286520392	0.0133193497	0.1290591729	0.0751496585	-0.083869137	0.0682864523	-0.1070780724	0.0764823559	0.0552880446	-0.0580016925	-0.1132589801	-0.0259106871	-0.0852440679	0.0656439092	0.0052957055	-0.0540022061	0.0389406204	-0.0450174466	-0.1545749509	-0.0654326941	-0.0777692273	0.0111628983	-0.0886775764	0.0673829251	0.059793199	-0.1978975214	0.0449232051	0.0288372679	-0.0290623955	0.076531446	0.0449693078	-0.0756914177	-0.1075192968	-0.0803696434	-0.1020461163	-0.0234606766	-0.0270416074	0.0817426209	-0.0572205921	-0.2420813821	-0.0185462695	0.0234899321	0.0857400564	0.1120216885	0.039800818	0.1240279799	-0.0272980892	0.1771593288	-0.0646736067	0.113855284	-0.1252179654	-0.1436208465	-0.009150285	-0.0723782454	0.0012645198	0.0940324363	-0.0251914708	-0.0006573358	-0.0674304473	-0.0079127032	-0.1309835351	0.0639584911	0.0350081292	0.0331722102	0.0503836931	-0.0317782535	-0.1134548014	0.0876327994	-0.1933398442769203	0.0105153042732268	0.0373802953850237	0.0001105716239585	0.153048796159112	0.0613418562384708	0.0234239340057534	0.0037628233267812	0.1284965539510381	0.0714855174488918	0.0051101792049358	0.016511364377292	0.0013121369069953	-0.0006916500953555	4.783798544052723e-07	1.7217032626991926e-06	0.0023638709374769	-0.0001210999919344	5.587885809047918e-06	1.4665208046535908e-08	-0.000960051624798	7.194127197760001e-05	5.1755466137550166e-09	9.216991222772796e-07
875.5126216755816	-1.42061323996154	766522.3507132501	2.0181419775540235	876.994362967355	-2.113873187760646	4.468459853933355	769119.1126765168	811.373267316508	0.6509249805111494	0.4237033302534402	658326.5789158655	824.7384970528739	688.6427441515954	1.196116	19.332253	0.0723215269951702	0.0420642148308358	-0.037634081	0.121885336	0.1166383274	-0.0621106273	-0.0971269455	0.0119686205	-0.1187480824	-0.0154134921	0.0708885582	0.0155343438	-0.0403735479	-0.0436030181	-0.1813842412	-0.0924263235	-0.0613224072	-0.0600569989	0.046097113	-0.0718540051	0.0778031653	-0.2175266009	-0.1675970907	-0.0792600763	-0.0483543772	0.096906795	0.1142531464	0.1280772155	-0.051013687	-0.0949803763	0.0281088465	-0.0800953359	-0.0562412718	0.0539913263	0.0603065448	0.027874102	0.1487470483	0.0956716823	-0.0184082682	0.0872897978	-0.0596550512	0.0484900803	0.0371467898	0.0697017805	0.0469111706	0.1561223008	-0.0957244429	-0.1175335835	-0.1020021972	-0.0068044354	0.0352217209	-0.1183573375	0.0627367239	-0.0064106901	-0.0590848188	0.1107931797	-0.0870371585	0.0988968374	-0.1083241118	-0.0036950251	-0.0170872035	-0.0082538253	-0.0804992021	0.0501464648	0.0359245645	0.0692148111	0.0288089049	-0.1213749135	0.0054186732	-0.0315946033	-0.0910591143	0.0887831719	0.0854242048	0.0550742271	0.0433378408	-0.0350428114	-0.1100753719	0.0948006283	-0.1933334313700214	6.412906898900506e-06	0.0373778156853067	4.11253748939657e-11	0.1159147109284788	-0.0371340852306331	0.0134362202096328	0.0013789402859159	0.1353086638225562	0.0068121098715181	4.640484090163459e-05	0.0183084345054455	0.0016278572980903	0.0003157203910949	9.967936535317973e-08	2.649919382945852e-06	0.0023190506104815	-4.482032699540005e-05	5.377995733974618e-06	2.008861711974586e-09	-0.00116688928643	-0.000206837661632	4.278181826939379e-08	1.361630606785115e-06
