global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
975.2268804341792	-1.49299220945079	2.229025737480752	951067.4683213808	1225.9873812295557	-0.1596538264579976	0.0254893443026804	1503045.058934104	899.1493197239287	-1.3089790185952097	1.7134260711224785	808469.4991600037	930.1182707876204	906.2604185231942	1.414872	22.473255	0.1067303011551596	0.0618124537715965	-0.0502327766	0.0801072016	0.2354233132	0.0193304961	-0.0083382276	0.1336838828	-0.0055624027	-0.0257025631	-0.1552604799	0.0835709646	-0.1649314313	-0.0753206533	-0.0006201477	-0.035445333	0.0222567937	-0.037089597	-0.0004966205	-0.0042841359	0.0392537869	0.2158473861	-0.0596741476	0.1239626539	0.0404156443	-0.08008592	0.0215289218	0.0656984145	-0.0508994142	0.0822283038	0.0235582825	-0.1387612873	0.1760683877	-0.0406106077	-0.0522459679	-0.0152929916	-0.0863066977	0.082271575	0.1252119661	-0.006521281	-0.0598537915	0.0085977156	-0.0256110882	-0.0959468104	0.0435244744	0.0068099511	0.028021808	0.0504524834	-0.0048338504	-0.0551698378	0.2109174918	0.1144198919	-0.0009203286	0.0110321843	-0.0519143476	-0.0039327344	0.0389152765	0.0478308944	0.0180390245	0.0054029018	0.0111469608	0.0526691574	-0.0463343972	0.0383158244	0.1292590094	-0.1600505639	0.1547001583	0.0546139533	-0.0370377618	0.003680267	-0.1324225456	-0.0294038832	-0.0768045748	0.0979573844	-0.1223242016	0.0707991264	0.0765224155	-0.0621233618	0.0120655354	0.1388328309	-0.0389591937	0.0196683774	-0.148911732	-0.0845060529	0.0261687158	0.0389384095	0.0591165589	-0.0055159982	0.1168116951	0.0626459937	-0.0356031242	0.0050684204	-0.1287014744	-0.0151740128	-0.0047076319923604	-0.010343102380176	0.0001069797668468	2.216179897549515e-05	-0.0161723380900014	-0.0532093485161054	0.0028312347695083	0.0002615445192973	0.0882775047282393	0.025779841852028	0.0077929178410443	0.0006646002459155	0.0001019786053143	0.0003469997224657	1.0399635941849776e-08	1.2040880739127286e-07	-0.000348006016547	-2.1099161999960005e-08	4.451746371005563e-16	1.2110818755291086e-07	-0.0001229822804848	-9.393465092999848e-07	8.823718645340667e-13	1.5124641313242015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974.2721905663642	-0.9546898678149772	0.9114327437085789	949206.301310982	1223.7245061610772	-2.262875068478479	5.120603575541481	1497501.6669791725	899.6297563734886	0.4804366495599197	0.2308193742403611	809333.6985526225	931.373509529088	923.2079321595234	1.55452	24.691368	0.1277687300024031	0.1040222727538515	-0.0068963466	-0.2112144533	0.1106846506	-0.0428708294	-0.0545328281	0.0155478681	-0.0841880324	-0.0076956672	-0.0231084476	0.1634607692	-0.0148509815	0.014346217	0.0268502961	0.1676430078	0.0711585099	-0.0414703118	-0.0225739981	-0.2144090466	-0.068317255	0.0338082441	-0.0260802342	0.0393937861	0.033470808	-0.0499384206	0.0593282423	-0.0347342534	-0.1450402395	0.030117854	-0.0505974108	-0.0053521661	-0.0618881756	-0.0006820475	0.0380482517	-0.0560335655	-0.0535091923	0.1325688612	0.0756174146	-0.0740326843	0.1908695032	-0.0213963728	-0.0255528128	-0.0495290141	-0.0203835011	0.0286115341	0.0697119365	0.0418382926	-0.2087624693	0.0363437408	0.1033817516	-0.0967947949	-0.0160197884	-0.0641311562	-0.0561621164	0.0553093301	-0.1161915452	0.1163901101	0.0516425539	-0.0527812047	-0.009111152	0.0083336515	-0.0749783824	-0.0014780339	0.0512148755	0.0412156279	0.0143964809	0.0015180936	0.1510200279	0.0148335238	0.0542145076	-0.0381669201	0.0187246027	-0.0067147212	0.0309955387	-0.1253019349	-0.0769829141	-0.05713031	-0.0071565462	0.1185702506	-0.006308465	-0.0773175819	-0.224356375	-0.0676422548	0.0543230502	0.0668660125	-0.0505611659	0.0393940698	0.0708506855	-0.1147226183	0.0036221714	0.0016898595	-0.1290552057	-0.0050684204	-0.0046415047845584	6.612720780199959e-05	4.372807611688836e-09	2.154356666507852e-05	0.0854792662556604	0.1016516043456618	0.0103330486660469	0.007306704959606	0.1057765704872224	0.0174990657589831	0.0111886828640383	0.0003062173024372	-3.4027497253926055e-05	-0.0001360061025682	1.157870569365945e-09	1.8497659935798832e-08	-0.0003479971355748	8.880972199992992e-09	7.887166721704836e-17	1.2110200636826572e-07	-0.0001580059507435	-3.5023670258700016e-05	1.226657478390148e-09	2.496588047035735e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974.5770937717916	0.3049032054274221	0.0929659646799167	949800.5117046715	1225.6094350427147	1.8849288816375065	3.552956888831221	1502118.4872657224	900.2331656301665	0.6034092566778781	0.3641027310445494	810419.7525005108	930.975817878006	896.0215419750618	1.624678	25.805729	0.0953592648034703	0.0492351635543257	0.0044491027	0.0434295455	0.0552926202	0.2499047831	0.0661614015	-0.0750388052	-0.0487489475	-0.0436914179	-0.0934605261	0.0779029447	-0.0013717071	0.0266183048	-0.007633518	0.0499531642	-0.0107046862	0.0814081461	0.1858678156	-0.0744106019	0.0566598819	-0.0799675671	-0.0704259273	0.0238024207	0.0380014344	0.0463140505	0.0936599602	-0.1134722529	0.0527062414	-0.0272166507	0.0058454387	0.0736709363	-0.0081913809	0.1970135992	-0.1143374545	-0.1003147371	0.1196228266	0.0305773101	0.0936938606	-0.0071930858	0.0441360325	-0.1274861733	-0.0193180372	0.0147722196	-0.1407250063	0.0081839071	-0.0644929694	0.1848836791	0.0240634138	-0.0671057536	0.0119498741	-0.0648350729	0.0605026983	0.0295155216	0.1335237423	-0.065319188	-0.084546132	-0.0198829956	0.0490787892	0.0488136909	0.0011206175	-0.1319423445	-0.0637092683	0.007150468	0.1178742523	0.1336839656	-0.0517602476	-0.0447451946	0.0987085096	-0.0010828887	-0.0680930864	-0.0039068766	0.0934309525	0.0486841379	0.1013798866	0.0664510547	0.1082213329	-0.0229980334	0.092336646	-0.0657305695	-0.0277970359	-0.0629808174	-0.1218858472	-0.0512302717	-0.1894664003	0.1573532676	0.0034108176	0.0525408647	-0.0383943654	0.0824783651	-0.1346562784	-0.0016898595	-0.1290552057	0.0050684204	-0.0122891243884453	-0.0076476196038869	5.848608560575523e-05	0.0001510225782346	0.0630480739268648	-0.0224311923287955	0.0005031583892914	0.0039750596258874	0.1365547298415066	0.0307781593542842	0.0186471942420868	0.0009472950932377	-0.0004790107602712	-0.0004449832630172	2.2945130845559307e-07	1.9801010436550043e-07	-0.0001219575623923	0.0002260395731824	5.1093888644526763e-08	1.4873647024671748e-08	-0.0001770289848738	-1.90230341303e-05	3.618758275225586e-10	3.1339261485448115e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974.2337928167062	-0.3433009550853967	0.1178555457625455	949131.4830660248	1230.9986001611726	5.389165118457868	29.043100674003004	1515357.5535987664	899.2911591589203	-0.9420064712461452	0.8873761918696148	808724.5889413946	930.858143652012	901.7918844394156	1.390713	22.089529	0.0875884035517573	0.0411288786009854	0.0196157518	0.0851854955	0.1297443874	-0.1116588025	0.0020824896	0.1559194648	0.0422109065	-0.0173429861	-0.0883023983	-0.0462464702	-0.1123149052	0.0245475388	-0.0319863838	0.0805246864	-0.1045120978	-0.1369315523	-0.0856526782	-0.0337258256	0.0387265172	-0.007078133	0.0739687704	0.050994715	0.0115676923	0.0792514922	0.0805145447	0.0839270223	0.0369431427	0.0983129932	0.0856365334	0.1004781088	0.0514158648	0.1127933357	-0.1113741042	-0.09101157	0.0936086905	0.0146093325	-0.0558358926	-0.0376720422	0.0168967508	-0.0396802464	-0.1263714831	-0.0814110551	-0.0964126221	-0.0348779534	0.1826673767	0.0009474072	-0.0098318964	0.0070421778	0.0128735669	0.1143246346	0.0408442441	-0.0042057821	0.120816312	-0.0456408639	-0.0195874001	-0.0186053148	-0.0979740531	0.1525179934	0.0492450138	0.0571588622	-0.0325347368	-0.014688606	0.0150492385	0.0673315199	0.1011248067	-0.0662363635	-0.0293893252	0.0338226668	-0.0430239829	0.0336208954	0.0337474933	0.1639299053	-0.0939772204	-0.0361981886	-0.0437157305	-0.0429128819	-0.0273113741	0.1409885691	0.0027147311	0.0962581786	-0.1026808467	-0.114668254	-0.1325279718	-0.0757605947	0.0988885909	0.1389889057	0.0192535654	0.0432415746	-0.0698287178	-0.0050684204	-0.1287014744	0.0151740128	-0.0046939868433497	0.0075951375450956	5.7686114328920825e-05	2.203351248554008e-05	0.0510778382777203	-0.0119702356491445	0.000143286541496	0.0026089455631249	0.1714780857974318	0.0349233559559251	0.0294047339087513	0.0012196407912242	-7.203580069765943e-05	0.0004069749595735	5.189156582152911e-09	1.6562861771988498e-07	-0.0003479924869953	-0.0002260349246029	5.109178714028388e-08	1.2109877100517406e-07	-0.0002060125887291	-2.8983603855299995e-05	8.400492924409606e-10	4.24411867148653e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975.2989185694394	1.065125752733138	1.1344928691353342	951207.980562718	1229.888229246062	-1.1103709151104797	1.2329235691232836	1512625.056438014	900.9804768542532	1.6893176953328748	2.853794275764776	811765.8196725175	932.3188292696684	901.9225800033496	1.308205	20.779005	0.1090916316652295	0.0592896166848153	0.0041433133	0.014315825	-0.0298204287	0.028947127	-0.1697228018	-0.1132590778	0.055670852	-0.0135300341	0.0947163693	0.090446657	0.0701584226	0.1475478078	0.0728201851	0.0600269942	0.0174927575	0.0670245314	0.0164098794	-0.0414096702	-0.0243269832	-0.0378930143	0.1833717051	-0.115756988	0.0296256705	0.026090133	-0.0040143245	0.0740984473	-0.1818323428	-0.0890036398	-0.0271086685	0.1471360496	0.0001875709	-0.0055862207	0.0148720822	0.0390700332	0.179915108	0.0356649019	0.0468896805	0.1572148044	-0.0246558284	0.1007495572	-0.0014703455	0.049785642	-0.1060132644	0.0237174336	-0.0465497043	0.0132085811	-0.0452677211	0.0126549664	-0.107972165	-0.0933290916	-0.0320721682	-0.2034291347	0.0207758091	-0.1182260245	-0.0448449714	0.1745875089	-0.0101698255	-0.049634958	0.1200955906	-0.0247102377	0.0838030312	0.075638188	0.0027860329	0.0322706281	-0.0615170757	-0.0754785286	0.0238263904	0.0227301105	-0.0307623023	-0.0478351583	0.1710906247	0.1419805292	0.1734435379	-0.000808891	-0.1193130289	0.0347888693	0.0071384796	0.0352089665	-0.0424273851	-0.1860697015	0.0246760677	-0.090338339	-0.0866515786	0.0027603742	-0.0936373079	0.0104664744	0.0484062269	0.088125744	-0.0949719848	-0.0084435077	-0.1279949812	0.0251860523	-0.0541108963187468	-0.0494169094753971	0.0024420309420995	0.0029279891004181	0.060759885679829	0.0096820474021087	9.374204189667982e-05	0.0036917637078258	0.1674135046193896	-0.0040645811780421	0.0280272815289463	1.6520820152894723e-05	-0.0005690082330955	-0.0004969724323978	3.237703693304629e-07	2.469815985634262e-07	-5.290550646130932e-05	0.0002950869805339	8.70763260806678e-08	2.798992613927642e-09	-0.0003325150479909	-0.0001265024592618	1.6002872199283374e-08	1.1056625714039055e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
977.1679681948495	1.8690496254101845	3.493346502245951	954857.2380660505	1226.072408288475	-3.8158209575872206	14.560489580361851	1503253.5503663006	901.7751474974068	0.7946706431536086	0.6315014310901699	813198.4166439698	932.7293997707344	885.8159883477365	1.284673	20.40523	0.1104681972272986	0.0647903371028335	-0.0348415217	0.1687686032	0.0189765964	-0.1082746903	-0.0578134529	-0.0479544443	0.0463548369	-0.0267934745	0.0976088476	-0.044801072	-0.2315054982	0.060583676	0.1081254679	0.0248367121	-0.0035881133	0.0542647509	-0.134320442	0.0642830025	0.1475791811	0.0329173747	0.0611682334	-0.0301845723	0.0373256545	0.1437820906	0.0413515151	0.1754360569	-0.0364288286	-0.1199911508	-0.0245570406	-0.0046223203	-0.0119911273	-0.0907795683	-0.0369410651	0.1282420736	-0.1298467359	-0.0187404484	-0.1286918406	0.0819952441	0.0611927965	-0.0419454789	-0.0201011244	0.1458654279	-0.075396382	0.0193684237	-0.0222387789	-0.1464805399	0.0665480118	-0.1317705313	0.003787807	0.0423007912	0.0123267015	-0.0646822417	0.1472057887	-0.0890699824	-0.0803612515	0.1730590179	-0.015938245	-0.1645079274	0.1323786275	0.0308436601	0.0128150537	0.0462147614	-0.0844371041	-0.0538722167	-0.1630390833	0.0409731015	-0.0891606471	0.0042371255	-0.0225168261	-0.1045679642	0.1267831477	0.1656497839	-0.0065345636	0.0697184449	-0.0941448988	-0.0384114215	0.0336427456	-0.0281536704	0.1754924328	-0.0430875687	0.0034062432	-0.0877113938	-0.0757269625	-0.0327597437	-0.1786210852	-0.0180183737	0.0067171126	-0.0026852436	0.021385157	-0.0118128082	-0.1269376627	0.0350428114	-0.0337362979599191	0.0203745983588276	0.0004151242582835	0.0011381378000404	0.041502800504432	-0.0192570851753969	0.0003708353294524	0.0017224824497106	0.1116553760273859	-0.0557581285920037	0.0124669229958169	0.0031089689040824	-0.000569003395728	4.837367500055284e-09	3.237648643499949e-07	2.340012433059111e-17	-9.297977508948564e-05	-4.007426862817632e-05	1.6059470060832367e-09	8.645238575691335e-09	-7.102645196517147e-05	0.0002614885960257	6.837628585150666e-08	5.04475687876081e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978.608632767974	1.4406645731244223	2.0755144122557745	957674.8561280032	1232.3569240415	6.284515753025062	39.49513825002016	1518703.5882330274	902.1930371043098	0.4178896069030315	0.1746317235575702	813952.2761994986	933.3183980144704	925.4488043357264	1.4247	22.629372	0.0539071187448963	0.0400694702572889	-0.0508305762	-0.0740259375	-0.0212491152	-0.0656485905	-0.038965178	-0.1803712634	-0.0038857997	0.0418441336	0.1340525402	0.0319316634	0.0401772021	-0.0085941395	0.0796102448	0.017818109	0.0468464154	0.121774442	-0.017138826	-0.0326565131	-0.0619916774	0.0488853866	0.1526398675	0.0008849995	0.008120702	-0.0612519957	-0.2286322351	0.1117041581	-0.0262058591	-0.1067313138	-0.0004755076	-0.0319867247	0.1090617782	-0.0723690316	0.1089381187	-0.0198842624	0.0491753321	-0.0334564271	-0.0119284401	-0.0217063104	0.0479107747	0.1413577227	0.1012174658	0.0082575941	-0.0128413655	0.0038675191	-0.1314813301	-0.0632456197	-0.051308288	0.0364921277	-0.0793812438	-0.0017263738	-0.0594697256	-0.1215258059	-0.0140075587	0.144832254	-0.0054350333	0.0501369415	-0.0148259367	-0.1355766548	0.172266932	0.0509774906	-0.0323927559	-0.0249216315	0.0429357131	-0.0876108916	0.0601005608	-0.017873114	-0.0450259148	0.0980155222	0.0109985896	-0.1009570785	-0.0039723589	0.012384841	0.1034582266	-0.0442675906	-0.0341400131	0.0912079447	-0.1045713355	0.0104712239	-0.0626333329	-0.0529568892	-0.1325391221	0.0374643471	-0.0235574374	0.0302230718	-0.0271150468	0.1680401692	0.0715262279	0.0453005747	-0.046269188	-0.0151740128	-0.1255324169	0.0446835199	-0.0306521620905613	0.0030841358693577	9.511894060659388e-06	0.000939555040826	0.0413107323747965	-0.0001920681296355	3.6890166421679366e-08	0.001706576609342	0.1452846512560484	0.0336292752286624	0.0211076298905916	0.0011309281524051	-0.0008610039069982	-0.0002920005112702	7.413277278661651e-07	8.526429858205825e-08	-7.895479367370228e-05	1.4024981415783358e-05	1.9670010371306856e-10	6.233859444056898e-09	-0.000105033749624	-3.400729765882852e-05	1.1564962940561638e-09	1.1032088560077121e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978.9244856653823	0.3158528974083765	0.0997630528012664	958293.1486352334	1231.814782243434	-0.5421417980660408	0.2939177292102797	1517367.6577534385	901.9059560308812	-0.2870810734286806	0.0824155427209635	813434.3535239777	933.4446551105848	910.0972320531748	1.376399	21.862177	0.1096254301340845	0.0627640442808425	-0.0891432893	0.0277729468	-0.03779974	-0.0127107569	-0.0514510783	0.0808732044	0.0437585193	0.0062117646	0.0632387021	-0.0627326649	-0.0034628701	-0.0113217716	-0.0101843876	-0.0905254016	0.0763953189	0.0917380559	-0.0933337463	0.1868758892	0.0024301686	-0.0624089189	-0.06850275	-0.0472166663	-0.1106383413	0.0511516842	-0.010510564	-0.2454757993	-0.2572448217	0.1465002205	0.2259746226	-0.1929260335	-0.124793044	0.1991930575	0.0726464223	0.1258417739	-0.0506264012	-0.0809421551	0.0578799715	0.1009253851	-0.024493768	0.0249628371	-0.092787173	0.0420536945	-0.1143954291	0.0589794448	-0.0880155676	-0.1621413718	0.061545666	-0.0055115975	-0.0447957013	-0.0023291957	0.1194315088	0.0738982707	-0.1212991396	-0.056749163	0.0743871202	0.1163452695	0.2707508813	0.1268402154	-0.0699901003	0.118336243	-0.2923729434	-0.1509269406	-0.2058577586	0.0288723019	-0.1625936104	0.0534189351	-0.0394715996	0.061581982	0.0856791302	-0.1993842853	-0.0136706987	0.1354181905	-0.1492885902	0.0777466618	-0.0907440851	-0.0435742134	0.1177318574	-0.0760128952	0.1103260289	-0.2092655041	0.1557272159	-0.0813341752	0.0747960822	-0.0713798472	-0.2361869895	0.1578395768	-0.2468511511	0.005572268	0.1072966212	-0.0185248178	-0.1237830955	0.0540487397	-0.041449567662255	-0.0107974055716936	0.0001165839670796	0.0017180666593878	0.0614342743689633	0.0201235419941668	0.0004049569423909	0.003774170067241	0.1089295910535668	-0.0363550602024815	0.0118656558070973	0.001321690402326	-0.0001050006873231	0.0007560032196751	1.1025144338323413e-08	5.715408681591175e-07	-7.799922420370642e-05	9.55569469995865e-07	9.131130119881784e-13	6.083878976380061e-09	-1.500409145424618e-05	9.002965816975382e-05	8.105339350162722e-09	2.2512276036738323e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978.4600236515388	-0.4644620138435584	0.2157249623036138	957384.0178841698	1232.5442880770056	0.7295058335716931	0.5321787612151307	1519165.4220712525	902.4357995630794	0.5298435321982424	0.28073416861231	814390.3723330544	934.5527984515456	920.4206467172644	1.226984	19.488924	0.0497110948633864	0.0281765961528768	-0.0556207279	-0.0604986933	0.061667595	0.0121700529	-0.0005528903	0.0239592923	0.1790004136	0.0139814076	0.038177154	0.0966681102	0.0780187229	-0.1287580422	-0.1647295481	-0.2112076473	0.1502725659	0.180608719	-0.0641256958	0.0926059736	-0.075071508	0.0111038967	-0.0977965611	0.0575386635	0.1222775373	0.1214828229	0.151248056	-0.0843535452	-0.1037846013	0.1191755177	0.0985265803	-0.1113284936	-0.0550676889	0.0523743752	-0.0286125453	0.0689780367	-0.0592699825	0.0018739354	0.2966759513	0.1769661727	0.0822422933	-0.0905764595	0.0971551821	0.0055195895	0.0454259755	0.0891387251	-0.2240863125	-0.0958303239	-0.0521025392	0.0562577987	0.0736006784	0.0563291212	0.1238836066	0.0272801384	0.0286468209	-0.0785681301	0.0803814202	-0.0366838342	0.1421858529	0.1853964922	-0.0947118078	0.0631706438	-0.0860405111	0.1326154842	-0.0793746969	0.0486033329	0.0851561191	0.0669047485	-0.0504850157	0.0195189914	0.081393528	-0.1966708227	-0.0169220203	-0.0327976874	-0.0559567806	0.1089157047	-0.0312191877	0.0991741162	0.1547010266	0.0772572373	0.0474593291	0.0360550627	0.1913312575	-0.147614701	-0.0224660269	-0.0078186141	-0.0532638182	0.0741574266	-0.1459118207	-0.0477169779	0.0833245457	-0.0218629269	-0.1216944932	0.063080731	-0.0512020326116129	-0.0097524649493579	9.51105725884544e-05	0.0026216481435606	0.0361032966237075	-0.0253309777452558	0.0006416584335306	0.0013034480270994	0.108926016717632	-3.5743359348000547e-06	0.0118648771179698	1.2775877374802982e-11	-0.0002409974157695	-0.0001359967284464	5.8079754407577255e-08	1.8495110148123864e-08	-0.0001920031142663	-0.0001140038900625	1.2996886949403924e-08	3.6865195887957866e-08	2.747684669351988e-05	4.248093814776606e-05	1.8046301059143261e-09	7.549771042191944e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975.9864156373816	-2.4736080141572074	6.118736607702763	952549.4835087038	1228.9634872064355	-3.5808008705701013	12.822134874675596	1510351.252886603	901.0646426252308	-1.371156937848582	1.8800713482103	811917.490189335	933.0224630111746	907.2472312516528	1.181061	18.759499	0.0872492465271145	0.0487941182775315	0.0084978853	-0.0214105127	0.0738164481	0.0066566388	-0.0742802737	0.1000113874	-0.0108079459	-0.0471761126	0.0057050938	0.1157308007	-0.0705762869	-0.0362982487	-0.0143185519	-0.1078200182	0.0508099133	-0.0177038873	-0.0606221957	0.0319954996	0.0321743111	-0.0423572771	0.0088927269	0.0612000975	0.1384982336	-0.0382846153	-0.0005885103	0.1625861334	0.0440786422	-0.0378443737	-0.0450694677	-0.0536237099	-0.0824244867	0.1021810722	0.0370162721	0.0528826325	0.0397961173	-0.0646994613	0.0733126041	0.0130261883	-0.1655572727	0.1393224773	0.2619872886	-0.0341507105	-0.0048140246	0.0692722109	-0.0005181642	-0.039291544	0.039459595	0.0026267535	0.1079465637	0.0561356592	0.1629162443	-0.0668558726	0.0292435123	-0.0270162699	0.0861629528	-0.0557724471	-0.0596613884	-0.0535705672	0.0038514903	-0.0463811769	0.065117534	0.1052110607	-0.1230035821	0.0517523419	0.1025759825	-0.018603643	-0.065558203	0.0063808156	0.0256282268	-0.1062291047	-0.0336345658	0.0130818813	-0.0836259416	0.0257583977	0.0091910276	-0.0562054124	-0.0084510728	0.1422397637	-0.056298775	0.0295316488	0.1085246016	-0.039537116	-0.0739663764	0.0469872236	0.0911657418	-0.1438709752	-0.0137316301	-0.0386014985	-0.06416775	-0.0251860523	-0.1192723348	0.0717238087	-0.0528583176795791	-0.0016562850679662	2.743280226367808e-06	0.0027940017479153	0.0231391619965251	-0.0129641346271824	0.0001680687866317	0.0005354208179014	0.1555812275565955	0.0466552108389635	0.0242055183680171	0.0021767086984281	-6.005929672546947e-06	0.0002349914860969	3.6071191231579876e-11	5.522099853805448e-08	-8.099962476082467e-05	0.0001110034895054	1.2321774682392172e-08	6.560939211394402e-09	-0.0001460004975641	-0.0001734773442576	3.0094388970676765e-08	2.131614528896477e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
