global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
952.08813831048	1.9494030570879204	3.80017227898373	906471.8231115156	1023.2594425894996	10.98556535894204	120.68264625558734	1047059.8868485736	910.6450247434108	1.055452781148574	829274.3610899273	1.1139805732342598	931.4641203174418	723.094735677968	1.190561	18.432192	0.0218572298222351	0.0142489807130499	-0.0875145505	0.107973685	-0.0101266789	-0.1332683422	0.0826365033	0.2243194764	-0.0249523692	-0.0745903944	-0.1599409018	-0.0437312462	0.1016744877	0.0905877669	-0.0586167531	-0.0862596578	0.0092622776	-0.1677338827	-0.0280251876	-0.1456901495	-0.0775081785	-0.0038647084	0.0009383974	-0.0818291549	-0.121377622	-0.0298031036	0.1471720871	0.1028723844	-0.0543761551	0.0287745228	-0.0149481302	0.2249622433	0.0180728046	-0.0430211362	0.0895990795	0.0610323838	-0.0308141433	0.0084642132	-0.0934524062	-0.1262917785	-0.0713115455	-0.0403137647	0.1411242467	0.1154477798	-0.0466381748	-0.0065145461	0.1068500568	-0.0492212916	-0.0696053987	0.1017066562	0.0499008671	-0.084824146	0.071995385	-0.1839818873	-0.047900923	0.1516393374	-0.0816643972	-0.0125765518	0.0442872131	-0.1801783233	-0.0398867432	0.0469386029	-0.0786893073	0.1159771853	-0.1717912935	-0.0237476789	-0.0538079804	-0.0170974911	0.0272578624	-0.0809096665	0.1148674087	0.0244232982	-0.0573590775	-0.0486563462	0.0130125638	0.0039023357	-0.0360372934	0.0420895366	-0.0766601216	-0.0559707758	0.0455480183	0.1354479157	-0.0884016397	0.0648780655	0.0478589033	-0.0206313903	0.213544287	0.0151740128	-0.1255324169	-0.0446835199	-0.0511410227889399	-6.927369412303153e-06	0.0026154042118988	4.798844697451333e-11	-0.0114887386820896	0.0021893530214355	4.793266652469189e-06	0.0001319911165053	-0.0440787447272867	-0.0088092059887543	0.0019429357367333	7.760211015230464e-05	0.00100802756253	0.0001320169916861	1.7428486093874185e-08	1.0161195668201728e-06	0.0001347802755662	8.497131988445951e-05	7.220125202907143e-09	1.8165722681700807e-08	-0.0004360679227786	-4.655728200002578e-08	2.1675805072299247e-15	1.901552332764431e-07	0.0
951.2102018741442	-0.8779364363357445	0.7707723862459067	904800.84814945	1015.2689176039262	-7.990524985573415	63.84848954507303	1030770.975052648	908.8286327701984	-1.816391973212376	825969.4837429482	3.2992798003503485	929.353617987964	731.2080540399966	1.176588	18.215864	0.0628273648080049	0.0435545635017187	-0.0825537294	0.0203817741	-0.0350531961	-0.1034447234	-0.124219176	0.03764145	0.0013014727	0.0668134595	0.1505474616	0.0718941297	0.1545548737	-0.1233034242	-0.0950513123	-0.0377380764	0.0094914155	-0.0070741416	-0.15172977	0.1089928838	-0.0419362543	0.0535042314	-0.0520252062	-0.0909280417	-0.0382669054	-0.1142764472	0.170743252	0.0759953836	0.1237491253	-0.01893126	0.1217537761	-0.0621248518	0.048584194	0.146544774	0.0019392629	-0.0838777631	-0.0620667302	0.0326290392	0.0302161036	-0.1078801496	0.1021698041	-0.1445794379	0.0292132392	0.0851488307	0.1013549009	-0.064429719	-0.1649489254	-0.0056331794	-0.0835079421	0.0292993151	0.0126483537	-0.000771946	-0.053134149	0.0406384921	-0.0424010084	-0.0037322504	-0.0628057616	-0.1572687177	-0.0109416426	-0.0242363877	-0.0211576725	0.0580077024	-0.0676924283	0.1270956693	0.0407274711	-0.1814308798	-0.0417555101	0.0337807689	-0.0184517554	0.0791344891	-0.0796865472	-0.0382985068	-0.1165401893	-0.0310345186	-0.0235717096	0.0535789663	-0.0916587034	-0.1129927975	-0.0397825401	-0.0587520956	0.037435959	-0.0648300963	-0.084269762	0.0359761635	0.1206340737	-0.030121142	0.151248833	0.0118128082	-0.1269376627	-0.0350428114	-0.0511154685348458	2.5554254094103945e-05	0.0026127911235368	6.530199023060281e-10	0.0268462357683034	0.038334974450393	0.0014695702661122	0.0007207203749273	-0.0351357602873889	0.0089429844398978	0.0012345216509728	7.997697069225416e-05	0.0007315213550918	-0.0002765062074381	7.645568275185685e-08	5.351234929553433e-07	0.0001008407711675	-3.393950439869999e-05	1.1518899588293755e-09	1.01688611296561e-08	-0.0004360366013431	3.132143550001621e-08	9.810323217816756e-16	1.901279177108415e-07	0.0
951.4628016638384	0.2525997896941589	0.0638066537535333	905281.4629500008	1020.4704861207442	5.2015685168180426	27.05631503515265	1041360.013043508	910.7503214165716	1.9216886463732408	829466.1479603886	3.6928872535998174	931.725709206388	719.6940235635509	1.205464	18.66292	0.0646637922977393	0.0523209045234181	-0.0912789574	0.0341621485	0.0969053018	-0.0454334289	-0.0028598695	-0.2229037635	-0.1136030469	-0.1831019143	0.035420715	-0.0375166608	0.0647706189	-0.0470977225	0.1134438599	0.0937872857	-0.0378699116	-0.1102562859	-0.0624862519	0.0857067493	0.0933676462	0.0001809782	-0.052655542	0.1205792686	-0.1496279574	0.0086758243	-0.1189338251	0.1011712167	0.1108321801	0.23813078	-0.1281274568	-0.0241024955	0.0115521011	-0.0135156787	0.0627260843	-0.0195335366	-0.1480625175	0.0213079253	0.0215285215	-0.0405810217	0.0874023505	0.1334073161	-0.1577834645	0.111724462	-0.0266900623	-0.0745423984	-0.0459973934	0.0698447967	0.0391067631	-0.0149762251	-0.2006838577	-0.1362374799	0.025607167	-0.0299702835	-0.2160582522	-0.1444188962	0.1302024768	0.0041041571	0.1305533374	-0.0056529205	-0.0300623878	0.0437686761	-0.072861605	0.1161399131	0.1291099957	-0.0226262203	-0.0230599575	0.0082403969	-0.0106616855	-0.0324540232	0.0398634552	0.1173659171	0.0088630276	-0.0189806412	-0.0281102336	0.2039774475	-0.0458290926	0.0305260504	-0.0903964335	-0.0507935036	0.1462722899	-0.2750834827	-0.0605617628	-0.0563063441	0.0784318364	-0.0044249939	0.110974294	0.0084435077	-0.1279949812	-0.0251860523	-0.0540109043891021	-0.0028954358542563	0.0029171777929287	8.383548786112947e-06	-0.0238323362296313	-0.0506785719979347	0.0025683176597498	0.0005679802501621	-0.035299072678157	-0.000163312390768	0.0012460245319378	2.6670936978391687e-08	0.0007010142916256	-3.05070634662e-05	9.306809213307547e-10	4.914210370633417e-07	4.979940483429424e-05	-5.104136633320576e-05	2.6052210771605107e-09	2.479980721849929e-09	-0.0005730176126393	-0.0001369810112961	1.8763797455729666e-08	3.283491843948428e-07	0.0
952.6524468863032	1.1896452224648328	1.4152557553334015	907546.6845584608	1021.6742684624412	1.2037823416969786	1.4490919261814614	1043818.3108382644	911.4706787260452	0.7203573094735702	830778.7981773175	0.518914653312001	932.2008069087371	734.4489146755053	1.121148	17.357546	0.064958297767108	0.0328239703160357	-0.090705091	0.1596935276	-0.0648895886	-0.0949906995	0.0532960819	-0.1226839502	-0.1082837848	0.0268490694	-0.0770114816	0.0703739303	0.083019304	0.1011301198	0.0090239884	0.0582984322	-0.0569557008	-0.0685980266	-0.1452776783	0.0088135896	-0.0959064694	0.04424717	-0.0827167811	0.1165043035	0.1301616788	-0.1598371765	-0.0985511436	0.0566462037	0.0046042893	-0.0393219496	-0.0467129408	-0.0408727947	-0.2405394817	0.1964971854	0.0300502544	0.0059191043	0.0756751926	-0.3229463906	0.0120301978	-0.1058384965	-0.0740533721	-0.0030549352	-0.09662776	0.0521370174	-0.0332012183	-0.0451289744	-0.0038460638	-0.0949485949	0.020707157	0.0239565366	-0.1435175677	0.1238366647	0.1320373639	0.2182028041	-0.0845772292	0.1027364773	-0.0429082016	-0.0694633863	0.1784086186	0.1493273308	0.0275693031	0.1982387676	0.1192276244	0.1198185162	0.0651078025	-0.0837192602	-0.0386215959	-0.0095751344	-0.0144854161	-0.0547363546	0.0583573901	-0.0209420445	0.0374951884	-0.0639210866	0.0168515601	-0.0570490201	-0.1332727074	-0.0607951768	-0.0551651884	0.0993760875	0.0594582441	-0.2378571157	-0.1802367017	-0.0065950397	0.0990900423	-0.0529588044	-0.0136209365	0.0050684204	-0.1287014744	-0.0151740128	-0.0664350501610329	-0.0124241457719308	0.0044136158898989	0.0001543593981621	-0.0110825193411585	0.0127498168884728	0.0001625578306895	0.0001228222349471	-0.0523328822031459	-0.0170338095249889	0.0027387305596883	0.0002901506669336	0.0010190115607512	0.0003179972691256	1.011222631713393e-07	1.0383845609445967e-06	4.977806129158324e-05	-2.1343542711001036e-08	4.555468154563253e-16	2.4778553859486173e-09	-0.0004360257136733	0.0001369918989659	1.876678038231073e-08	1.901184229843106e-07	0.0
951.2310250349792	-1.4214218513239985	2.020440079421343	904840.4629890972	1020.8604653098366	-0.8138031526045779	0.6622755711891499	1042156.089632616	911.1369999045191	-0.333678821526064	830170.6325950078	0.1113415559350228	931.9694845424318	727.5691284577742	1.038272	16.074459	0.0524842957135244	0.0313203258034636	-0.0977826095	-0.0302923238	-0.0262652082	-0.0809311112	-0.0332519273	-0.0829421113	-0.02170368	0.0192646518	0.0613153809	-0.1151918151	0.0981185553	0.0793812315	-0.0921857709	-0.0297744751	-0.0719461887	0.0113382512	-0.0448206248	0.0320328916	0.1093886103	-0.0386469086	-0.1577456929	0.1721017425	0.0751558306	-0.1113348793	-0.0046054562	-0.0137338123	0.0683682946	0.0847889289	0.0465666182	0.1054624858	-0.0461653266	-0.2507546901	0.0089376326	0.0868322034	-0.0284382639	-0.1236373421	0.0231909501	-0.1052544425	-0.0478523601	-0.0782185854	-0.0209962164	-0.0606124566	-0.0455977963	-0.0195540791	-0.0200503952	0.1156717226	-0.0176190127	-0.0352124625	-0.2125413639	0.1638504271	-0.0444433986	0.1345021031	-0.1036943825	0.034920393	0.0879569024	-0.0268417844	0.0611510523	0.0195921105	-0.0391671763	0.1205509157	0.0277048309	0.1187469716	-0.0540223784	-0.0403603067	-0.0180277442	-0.0031305303	0.0024523526	0.0387871387	-0.0096867555	-0.0736922456	0.0364754266	0.0979050793	-0.028303855	0.0725588293	-0.120836609	-0.1300197524	-0.0591161125	-0.0405491093	0.0560661363	-0.2542149169	-0.0971019265	0.0861044523	0.0511965181	-0.1105481811	-0.0879006969	0.0016898595	-0.1290552057	-0.0050684204	-0.0681010907326964	-0.0016660405716635	0.0046377585589829	2.775691186428848e-06	-0.0194445017386044	-0.0083619823974459	6.992274961519507e-05	0.0003780886478625	-0.05064006751914	0.0016928146840059	0.002564416438343	2.8656215543859995e-06	0.0014999380564531	0.0004809264957018	2.3129029426810957e-07	2.249814173196303e-06	-0.0002838263178233	-0.0003336043791148	1.1129188176462677e-07	8.055737868913292e-08	-0.0004352874272819	7.382863914000347e-07	5.450667957264853e-13	1.8947514434969537e-07	0.0
948.7452216912976	-2.485803343681596	6.179218263458602	900117.4956820694	1018.7318419109693	-2.128623398867376	4.5310375742056985	1037814.565723316	909.309069340772	-1.8279305637471448	826842.983585381	3.3413301458809563	930.4191306307235	719.8821361641262	1.05282	16.29969	0.109454700469926	0.0613607464335207	-0.1301925194	-0.0675212661	0.0954415179	-0.0988791673	-0.0800576366	-0.075737843	0.0841918967	-0.1445287813	-0.007578185	0.0865005587	0.1472083765	-0.1124046996	0.0536222579	-0.1211421009	-0.0515311883	-0.0045091498	-0.0419477687	0.0243517441	0.0580361961	0.0212007251	-0.0038108355	0.2010744355	0.0575062798	-0.0605198259	0.0521691277	0.0414358051	-0.2163826697	-0.0557988901	-0.1309397529	-0.1122173027	0.0277038893	-0.039742894	-0.0666305313	-0.0464524057	0.0419798524	0.012225775	0.0019468109	-0.1132569344	0.1572847289	0.0164903394	0.0620829547	-0.0406247889	-0.0188010878	-0.0599557526	-0.010247838	0.0645770646	0.1182168647	0.0133761418	-0.1618465657	0.0346870081	0.0740389846	0.2129071029	-0.1530672159	0.0145512038	-0.0255625496	0.0596129333	-0.1990138442	-0.0697838148	0.16808174	0.0358588703	0.1295125629	0.1528204622	-0.1430810468	-0.0347302043	0.0205177692	0.0586708818	0.0210522291	0.0129509297	-0.1416787881	0.0194559807	0.1159515337	-0.0871267499	-0.0761390594	0.1464677127	-0.1391909624	-0.087629824	-0.0423653875	-0.0099057838	-0.0214389561	0.0022647399	0.0251232422	-0.0316864727	-0.0201118846	-0.0098433444	-0.107809425	-0.0016898595	-0.1290552057	0.0050684204	-0.0881505401676747	-0.0200494494349783	0.0077705177318528	0.0004019804226457	0.0346740393365792	0.0541185410751836	0.0029288164881063	0.0012022890039146	-0.0349817939564758	0.0156582735626642	0.0012237259084133	0.0002451815309632	0.0013639694646202	-0.0001359685918328	1.8487457965021747e-08	1.860412700416315e-06	-0.0001178587033878	0.0001659676144355	2.7545249041410792e-08	1.3890673964253418e-08	-0.0005259199489555	-9.063252167360004e-05	8.21425398491558e-09	2.7659179270935574e-07	0.0
947.3238617524604	-1.4213599388372131	2.020264075731326	897422.4990455947	1020.3979271108454	1.6660851998761927	2.775839893246493	1041211.9296521102	909.83659989763	0.5275305568579824	827802.63851328	0.278288488418893	931.3717304010764	708.0013347658904	1.276119	19.756792	0.1205214613277392	0.0694406496114133	-0.1675897047	0.0498098355	0.0654175363	-0.1616969573	0.1063978673	-0.0613635544	-0.0110035014	-0.1818797724	-0.0150361541	-0.0703100984	0.1659278908	0.0926424161	0.1526322927	0.1105349148	-0.0135285508	-0.032909355	0.1389344303	-0.0844007745	-0.0808728019	-0.0105358828	-0.0303432663	0.0242716876	-0.151252515	0.0966488821	0.1802828603	-0.0770410853	-0.033555248	-0.0187903659	0.0295299591	-0.031204686	0.1139531349	0.0473863992	-0.004513209	-0.0203770577	-0.0673891554	0.0624909036	0.1637247738	-0.1679979034	0.0115922889	0.1572278848	-0.0980644455	0.0268732697	-0.0403435916	0.0483174374	0.137981672	-0.0898940863	-0.0092467757	0.0211153355	-0.0700006151	-0.0888437932	-0.1885575443	-0.1021542718	0.050811333	-0.0738254282	-0.1464819683	-0.0187143017	-0.0949142136	-0.1185035588	0.0835112874	-0.0162401819	-0.0775767098	0.1744403465	0.0963102823	0.1338582161	0.0245974969	0.0187207281	0.043529011	-0.0390201061	0.0582152043	0.0968437766	0.0884131315	0.0468365956	0.028909488	0.06095182	-0.1163875059	0.0437304057	-0.0617259901	-0.0274148878	-0.1641058974	0.0155306355	0.1283350434	-0.0615124939	-0.1190265093	-0.0701447891	-0.0576140303	-0.0050684204	-0.1287014744	0.0151740128	-0.0712887632350316	0.0168617769326431	0.0050820877635803	0.0002843195213262	-0.0260883313251412	-0.0607623706617204	0.0036920656884322	0.0006806010313303	-0.0296825034169501	0.0052992905395257	0.0008810510090972	2.8082480222306585e-05	0.0008889161317439	-0.0004750533328763	2.2567566907688069e-07	7.901718892745386e-07	-0.0002517973572517	-0.0001339386538639	1.7939562998873622e-08	6.340190911894025e-08	-0.0006688884260923	-0.0001429684771367	2.0439985454815693e-08	4.474117265602343e-07	0.0
946.4309791403564	-0.8928826121040174	0.7972393589976933	895731.5982765737	1008.6926593780518	-11.705267732793686	137.01329269638106	1017460.8810831663	909.9336262315808	0.0970263339507937	827979.2041469541	0.0094141094799309	930.5334911749802	702.4507781783394	1.166154	18.054319	0.097709709762896	0.0576417019265888	-0.1939525683	-0.0196461638	-0.0467375159	-0.2265983458	-0.0420967136	0.1179967075	-0.0798080447	0.0489241048	0.0515597214	0.0007368369	0.1653315642	0.0698884414	-0.1164225375	-0.0720112336	-0.050752557	-0.0290208748	0.0912844347	0.0705091796	0.0021042586	0.0989803761	-0.0237076808	-0.0899945236	-0.08359866	0.0643269312	0.2605193989	-0.0786922654	-0.0261329244	0.0505486565	0.0659639946	-0.1311941375	0.0398979828	0.06663391	0.0215795688	-0.0033541532	-0.0449820476	0.0146001037	0.1291450869	-0.1855256616	-0.0482920013	-0.1118433608	0.0476472938	0.0516301847	-0.0393161451	0.1033942684	-0.0142862666	0.0668405876	0.0938492785	0.0011468331	0.0483217936	0.0221629769	-0.0359448152	-0.2317257424	-0.025779095	-0.0587307229	-0.2153368904	-0.0782887686	-0.0348930961	0.03498786	-0.0831316563	-0.0253082378	0.0020437604	0.174477548	-0.0587449795	0.0298854835	0.0094483222	-0.062420195	0.0385416824	-0.0592815733	-0.0915686532	-0.1205113901	0.1369980128	0.0164372156	-0.0146180267	-0.0600927454	-0.0295023485	0.1094980413	0.0043734558	-0.0180861173	-0.084484509	-0.0536468084	0.1267288676	-0.0036306232	-0.0172234236	0.0376652605	0.0381592372	-0.0084435077	-0.1279949812	0.0251860523	-0.0711922815537775	9.648168125409028e-05	0.0050683409528323	9.308714817615876e-09	-0.0383108006497963	-0.012222469324655	0.0001493887563921	0.0014677174464284	-0.0479300021656712	-0.0182474987487211	0.0022972851076012	0.0003329712105845	0.001698007928717	0.0008090917969731	6.546295359291602e-07	2.883230925985797e-06	4.912981258331506e-05	0.000300927169835	9.0557161544912e-08	2.413738484471662e-09	-0.0004360421927351	0.0002328462333571	5.421736838863564e-08	1.901327938452341e-07	0.0
946.28062861761	-0.1503505227464074	0.0226052796901179	895447.0280969391	1014.8300238956105	6.137364517558694	37.66724322138847	1029879.9773999652	909.5247370653814	-0.4088891661994012	827235.2473338512	0.1671903502352415	930.5760332320752	705.1464022429093	1.009025	15.621658	0.114245382015622	0.0803769529036677	-0.1974161291	-0.0291970418	-0.0560377545	-0.2018042931	-0.0813316576	-0.0110029704	0.0041876232	-0.0384334202	0.0711720047	0.0151671301	0.1730585593	-0.0005947815	-0.0617968687	0.0408846361	-0.0421290411	0.0719942716	-0.1183225523	0.1102869935	0.0438666753	0.0235240393	-0.0344663496	-0.1475272709	-0.1165463885	-0.0111103122	0.0929974511	0.0481217984	0.0828238891	-0.0246859344	0.0224049595	0.0627680825	0.0869730487	0.1470683893	0.0067238874	0.0437978388	0.1409515004	0.0416931818	0.032397854	-0.1745420025	0.0670370907	-0.0552474978	-0.0342875538	0.0195874057	0.0088973538	-0.0192384756	-0.1793493243	0.0434146372	-0.0876132191	0.0222542349	0.0613289615	-0.0132580999	-0.1096896539	-0.1309631092	-0.0359964426	0.0499458998	0.0364602351	-0.1626869879	-0.0262965346	-0.0852176527	0.0377745002	0.1194632786	-0.009565885	0.199284896	0.0484621753	-0.07171724	-0.0184995611	0.0135545798	0.092039687	0.1112861937	-0.083786643	0.0009467192	0.0230261988	0.0577712921	-0.0049712541	0.0395858	-0.0924745462	-0.0642883201	-0.0063299386	-0.0301171224	-0.0266382845	-0.0384303499	0.1060057517	0.0286879139	-0.0639954599	-0.0177617999	0.0840005943	-0.0118128082	-0.1269376627	0.0350428114	-0.0712698775008249	-7.759594704739858e-05	0.0050793954389825	6.021130998182685e-09	0.0329353223497577	0.0712461229995539	0.0050760100424675	0.0010847354582824	-0.0218872546145689	0.0260427475511022	0.0004790519145629	0.0006782247000104	0.0013610116288404	-0.0003369962998766	1.135665061305194e-07	1.8523526538387989e-06	4.970313002328197e-05	5.733174399669139e-07	3.286928869702159e-13	2.4704011341112733e-09	-0.0004360334996933	8.693041800018463e-09	7.556897573686824e-17	1.9012521285478705e-07	0.0
946.1567313764488	-0.1238972411612167	0.0153505263673606	895212.5603289654	1014.45771187002	-0.3723120255904177	0.1386162443992399	1029124.4491725566	908.0847443684492	-1.4399926969322223	824617.9029547117	2.0735789672181357	929.8281411346712	692.622271350363	1.014878	15.712282	0.0840831061253354	0.0743692223685732	-0.2113606778	-0.0833424924	0.0638431248	-0.1866152356	-0.0831952798	-0.0643429423	0.020166725	-0.1438222681	-0.0546476769	-0.0637504312	0.1806493532	-0.0879102321	0.0750636448	0.0454215035	-0.0855249973	-0.1004306963	0.0770248249	-0.0084466351	0.0922251146	0.043673551	-0.031847788	0.089107136	0.028187687	0.0494712786	0.0145167062	0.0386203055	0.0386619565	0.0075696015	-0.0182242122	-0.0459521491	0.0707200232	0.0459314162	0.0240782605	0.1263797283	-0.1176161354	0.152179652	-0.04959855	-0.1605493595	0.146585485	0.0564086054	-0.0457545332	0.0072433485	-0.1003046372	-0.0046755295	0.061512113	0.0980192052	0.07343608	0.0025713688	-0.0440355604	-0.062044917	0.0436169541	-0.0485098272	-0.0898428677	0.0062339332	0.0947887321	-0.0238549667	-0.0448200311	-0.0302169293	-0.0006706356	-0.0250880749	-0.1452370867	0.1962904046	-0.0127242116	0.0607547515	-0.0049993949	-0.0435897273	0.0817326524	-0.0518516064	-0.1288321874	0.0310749801	0.1146417811	0.0042625786	0.0426704969	0.0950796657	0.0269181714	0.0242955372	0.0917658949	-0.0760575047	0.03178795	0.0187616112	0.1775259426	0.0653436082	0.0129278446	0.0645437758	-0.0246522127	-0.0151740128	-0.1255324169	0.0446835199	-0.0712589571045185	1.0920396306401958e-05	0.0050778389676236	1.1925505548887753e-10	-0.0408588165218333	-0.073794138871591	0.0054455749317996	0.0016694428875648	-0.031515131955544	-0.009627877340975	0.0009932035421753	9.269602209286174e-05	0.0013480109156457	-1.3000713194699904e-05	1.6901854357084416e-10	1.8171334286999589e-06	4.970573528884081e-05	2.605265558841552e-09	6.787408632085984e-18	2.470660120604315e-09	-0.0004360335715623	-7.186900000902968e-11	5.1651531622979076e-21	1.9012527552937538e-07	0.0
947.887692286002	1.7309609095532323	2.996225670401353	898491.0771872824	1014.9808554649352	0.5231435949151546	0.2736792209007513	1030186.1369603316	909.6743080970084	1.5895637285592557	827507.3468117709	2.526712847151203	930.4713240793463	706.8738391776707	1.049345	16.245897	0.0326793331479122	0.0180592184223995	-0.1845006329	0.1160504923	-0.0850942102	-0.1904807453	0.0173349463	0.0234550409	-0.0733010391	-0.0646537946	-0.1216384886	0.0565073616	0.1335777286	0.0809526911	-0.0383593682	0.0275369717	-0.0240853235	-0.1250779685	0.0784163899	-0.0862029935	-0.1110994038	0.016753275	0.1396369507	0.0077363147	0.0060995079	-4.232e-05	-0.0828890107	0.0648220016	-0.0162169511	-0.0592308585	0.0740568484	0.0464787585	-0.0455222405	-0.0613653653	0.0155485078	0.0152172404	0.0142505321	0.0196768701	-0.0492254213	-0.1450834674	-0.0528063149	-0.024677195	-0.0241525177	0.127421502	-0.0671605993	-0.0111111479	0.1569091612	-0.1148100256	0.0981877072	-0.0141453903	0.0660844436	0.0033077772	0.044434751	0.0006380696	0.0635679026	0.0141093802	0.0247596442	-0.0357847687	-0.0033377648	-0.0140325678	0.0080094839	0.0491625499	-0.1245321785	0.1783730935	0.0117977908	0.0013639145	-0.0412130913	-0.0839727368	0.0783138858	-0.0752228647	0.0101421885	-0.0762857429	0.132138695	0.0130420562	0.1966127526	-0.0454952562	-0.0109043748	-0.0401369445	0.1077395294	0.0687667689	-0.0852623857	0.0288476643	0.0762151085	-0.0369052882	0.0650659929	-0.0564099154	-0.0524391353	-0.0185248178	-0.1237830955	0.0540487397	-0.0710851426615022	0.0001738144430162	0.0050530975072061	3.02114606010661e-08	-0.0289287573338299	0.0119300591880033	0.0001423263122292	0.0008368730008796	-0.035155187212581	-0.0036400552570369	0.0012358871879516	1.3250002274282693e-05	0.001428016034911	8.000511926529986e-05	6.400819108654854e-09	2.0392297959629342e-06	4.900420186992882e-05	-7.015334189119926e-07	4.921491378503493e-13	2.4014118009087353e-09	-0.0006940350040752	-0.0002580014325129	6.65647391787085e-08	4.816845868816629e-07	0.0
949.6581559501316	1.7704636641295792	3.134541586003136	901850.6131626044	1011.2750948125666	-3.7057606523685536	13.732662012643008	1022677.3173881656	910.3554068839196	0.6810987869112068	828746.9668427869	0.4638955575319175	930.1686574930152	708.4560644464907	1.063814	16.469898	0.0504060532840448	0.0305788132499662	-0.1595613801	-0.0958611303	-0.1282106987	-0.1389178794	-0.144084006	0.0533598749	-0.1241686767	0.0805911394	-0.0726418332	-0.0584138487	0.068130611	-0.0099917343	-0.1934463486	0.0129627453	-0.1428026479	-0.0368888184	0.0111656765	0.0855767868	-0.0158678691	-0.0173799041	-0.0948677034	0.0651320796	0.0504500996	-0.000612519	-0.1357143504	0.0088810096	0.0444010554	0.0997675782	-0.1133039336	-0.0058719562	0.0231161056	0.0122530301	0.0570887686	0.0802122736	-0.0182299027	-0.0195072318	-0.033963953	-0.070948233	0.0090428402	-0.2090391892	-0.0177301575	0.0534533039	-0.1269281295	0.053463074	-0.0407832011	0.0403588378	-0.0606443537	0.0247828177	-0.0243471147	0.0353025176	0.0053589726	0.0737867005	-0.0419252061	0.0457002412	0.117041937	-0.0288099282	0.0407841664	0.0439218315	-0.0263950744	0.1290848027	-0.047101336	0.1598304591	-0.0432695402	0.0490049077	-0.0645037371	-0.1116053795	0.0874989621	0.112480887	0.0166627559	-0.088148846	0.1210750764	-0.003739807	0.0377049748	-0.0172291776	0.076742789	-0.0625331164	0.0777073451	-0.0560203107	-0.0753405488	0.0368434791	0.0392663188	-0.003389372	0.0177943452	-0.0569325863	-0.0433331432	-0.0218629269	-0.1216944932	0.063080731	-0.0710644688850123	2.0673776489898987e-05	0.0050501587379088	4.2740503435430006e-10	-0.0123441061312661	0.0165846512025638	0.0002750506555107	0.0001523769561799	-0.0487534167470329	-0.0135982295344519	0.0023768956445098	0.0001849118464716	0.0017640178421277	0.0003360018072167	1.1289721445288844e-07	3.1117589473448668e-06	4.8947685889144665e-05	-5.6515980784155324e-08	3.194056083995013e-15	2.395875953902372e-09	-0.0006260433518619	6.799165221329996e-05	4.622864770694338e-09	3.9193027841048285e-07	0.0
